dataset,algorithm,k,d,trial,step,instantaneous_loss,cumulative_loss,n_leaves,elapsed_s
MNIST,FTRL,10,50,0,2372,0.262933,593.268423,1,0.380
MNIST,FTRL,10,50,0,2373,0.269799,593.538221,1,0.380
MNIST,FTRL,10,50,0,2374,0.176191,593.714413,1,0.380
MNIST,FTRL,10,50,0,2375,0.305834,594.020247,1,0.381
MNIST,FTRL,10,50,0,2376,0.186579,594.206826,1,0.381
MNIST,FTRL,10,50,0,2377,0.139650,594.346475,1,0.381
MNIST,FTRL,10,50,0,2378,0.190392,594.536867,1,0.381
MNIST,FTRL,10,50,0,2379,0.301184,594.838051,1,0.381
MNIST,FTRL,10,50,0,2380,0.119797,594.957848,1,0.381
MNIST,FTRL,10,50,0,2381,0.247916,595.205765,1,0.382
MNIST,FTRL,10,50,0,2382,0.351031,595.556796,1,0.382
MNIST,FTRL,10,50,0,2383,0.296071,595.852867,1,0.382
MNIST,FTRL,10,50,0,2384,0.478398,596.331265,1,0.382
MNIST,FTRL,10,50,0,2385,0.134891,596.466156,1,0.382
MNIST,FTRL,10,50,0,2386,0.248860,596.715016,1,0.382
MNIST,FTRL,10,50,0,2387,0.473489,597.188505,1,0.382
MNIST,FTRL,10,50,0,2388,0.208092,597.396597,1,0.383
MNIST,FTRL,10,50,0,2389,0.376631,597.773229,1,0.383
MNIST,FTRL,10,50,0,2390,0.241012,598.014241,1,0.383
MNIST,FTRL,10,50,0,2391,0.333555,598.347796,1,0.383
MNIST,FTRL,10,50,0,2392,0.495793,598.843589,1,0.383
MNIST,FTRL,10,50,0,2393,0.386315,599.229903,1,0.383
MNIST,FTRL,10,50,0,2394,0.278474,599.508377,1,0.383
MNIST,FTRL,10,50,0,2395,0.320360,599.828738,1,0.384
MNIST,FTRL,10,50,0,2396,0.248400,600.077138,1,0.384
MNIST,FTRL,10,50,0,2397,0.279402,600.356539,1,0.384
MNIST,FTRL,10,50,0,2398,0.279710,600.636249,1,0.384
MNIST,FTRL,10,50,0,2399,0.215226,600.851475,1,0.384
MNIST,FTRL,10,50,0,2400,0.420065,601.271540,1,0.385
MNIST,FTRL,10,50,0,2401,0.179972,601.451512,1,0.385
MNIST,FTRL,10,50,0,2402,0.282194,601.733706,1,0.385
MNIST,FTRL,10,50,0,2403,0.147172,601.880878,1,0.385
MNIST,FTRL,10,50,0,2404,0.124731,602.005609,1,0.385
MNIST,FTRL,10,50,0,2405,0.063007,602.068616,1,0.385
MNIST,FTRL,10,50,0,2406,0.090256,602.158872,1,0.386
MNIST,FTRL,10,50,0,2407,0.135234,602.294106,1,0.386
MNIST,FTRL,10,50,0,2408,0.304476,602.598582,1,0.386
MNIST,FTRL,10,50,0,2409,0.346291,602.944873,1,0.386
MNIST,FTRL,10,50,0,2410,0.396169,603.341042,1,0.386
MNIST,FTRL,10,50,0,2411,0.142631,603.483673,1,0.387
MNIST,FTRL,10,50,0,2412,0.171105,603.654778,1,0.387
MNIST,FTRL,10,50,0,2413,0.303978,603.958756,1,0.387
MNIST,FTRL,10,50,0,2414,0.323204,604.281960,1,0.387
MNIST,FTRL,10,50,0,2415,0.076311,604.358271,1,0.387
MNIST,FTRL,10,50,0,2416,0.382744,604.741015,1,0.388
MNIST,FTRL,10,50,0,2417,0.344774,605.085789,1,0.388
MNIST,FTRL,10,50,0,2418,0.271281,605.357070,1,0.388
MNIST,FTRL,10,50,0,2419,0.247821,605.604891,1,0.388
MNIST,FTRL,10,50,0,2420,0.198455,605.803346,1,0.388
MNIST,FTRL,10,50,0,2421,0.103254,605.906600,1,0.388
MNIST,FTRL,10,50,0,2422,0.359246,606.265846,1,0.389
MNIST,FTRL,10,50,0,2423,0.276158,606.542005,1,0.389
MNIST,FTRL,10,50,0,2424,0.275948,606.817953,1,0.389
MNIST,FTRL,10,50,0,2425,0.217210,607.035162,1,0.389
MNIST,FTRL,10,50,0,2426,0.252841,607.288004,1,0.389
MNIST,FTRL,10,50,0,2427,0.279217,607.567221,1,0.389
MNIST,FTRL,10,50,0,2428,0.181509,607.748730,1,0.389
MNIST,FTRL,10,50,0,2429,0.116265,607.864995,1,0.390
MNIST,FTRL,10,50,0,2430,0.203303,608.068298,1,0.390
MNIST,FTRL,10,50,0,2431,0.185922,608.254220,1,0.390
MNIST,FTRL,10,50,0,2432,0.176897,608.431117,1,0.390
MNIST,FTRL,10,50,0,2433,0.209712,608.640829,1,0.390
MNIST,FTRL,10,50,0,2434,0.137439,608.778268,1,0.390
MNIST,FTRL,10,50,0,2435,0.210202,608.988470,1,0.391
MNIST,FTRL,10,50,0,2436,0.246408,609.234877,1,0.391
MNIST,FTRL,10,50,0,2437,0.174042,609.408919,1,0.391
MNIST,FTRL,10,50,0,2438,0.404344,609.813264,1,0.391
MNIST,FTRL,10,50,0,2439,0.146210,609.959474,1,0.391
MNIST,FTRL,10,50,0,2440,0.358680,610.318154,1,0.391
MNIST,FTRL,10,50,0,2441,0.077815,610.395969,1,0.391
MNIST,FTRL,10,50,0,2442,0.239677,610.635646,1,0.392
MNIST,FTRL,10,50,0,2443,0.229722,610.865368,1,0.392
MNIST,FTRL,10,50,0,2444,0.141642,611.007010,1,0.392
MNIST,FTRL,10,50,0,2445,0.279239,611.286249,1,0.392
MNIST,FTRL,10,50,0,2446,0.082964,611.369213,1,0.392
MNIST,FTRL,10,50,0,2447,0.264473,611.633686,1,0.392
MNIST,FTRL,10,50,0,2448,0.247393,611.881079,1,0.393
MNIST,FTRL,10,50,0,2449,0.153957,612.035036,1,0.393
MNIST,FTRL,10,50,0,2450,0.215918,612.250954,1,0.393
MNIST,FTRL,10,50,0,2451,0.214810,612.465763,1,0.393
MNIST,FTRL,10,50,0,2452,0.346626,612.812389,1,0.393
MNIST,FTRL,10,50,0,2453,0.148948,612.961337,1,0.393
MNIST,FTRL,10,50,0,2454,0.266618,613.227954,1,0.394
MNIST,FTRL,10,50,0,2455,0.155539,613.383494,1,0.394
MNIST,FTRL,10,50,0,2456,0.227485,613.610978,1,0.394
MNIST,FTRL,10,50,0,2457,0.328660,613.939639,1,0.394
MNIST,FTRL,10,50,0,2458,0.264193,614.203831,1,0.394
MNIST,FTRL,10,50,0,2459,0.432016,614.635848,1,0.394
MNIST,FTRL,10,50,0,2460,0.232372,614.868220,1,0.395
MNIST,FTRL,10,50,0,2461,0.261701,615.129921,1,0.395
MNIST,FTRL,10,50,0,2462,0.179132,615.309053,1,0.395
MNIST,FTRL,10,50,0,2463,0.212163,615.521216,1,0.395
MNIST,FTRL,10,50,0,2464,0.300499,615.821715,1,0.395
MNIST,FTRL,10,50,0,2465,0.191313,616.013028,1,0.395
MNIST,FTRL,10,50,0,2466,0.190644,616.203671,1,0.396
MNIST,FTRL,10,50,0,2467,0.289133,616.492804,1,0.396
MNIST,FTRL,10,50,0,2468,0.302767,616.795570,1,0.396
MNIST,FTRL,10,50,0,2469,0.342190,617.137761,1,0.396
MNIST,FTRL,10,50,0,2470,0.269534,617.407295,1,0.396
MNIST,FTRL,10,50,0,2471,0.295621,617.702916,1,0.396
MNIST,FTRL,10,50,0,2472,0.285856,617.988772,1,0.396
MNIST,FTRL,10,50,0,2473,0.365671,618.354443,1,0.397
MNIST,FTRL,10,50,0,2474,0.313339,618.667782,1,0.397
MNIST,FTRL,10,50,0,2475,0.284768,618.952549,1,0.397
MNIST,FTRL,10,50,0,2476,0.208758,619.161307,1,0.397
MNIST,FTRL,10,50,0,2477,0.272846,619.434153,1,0.397
MNIST,FTRL,10,50,0,2478,0.211993,619.646146,1,0.397
MNIST,FTRL,10,50,0,2479,0.194891,619.841037,1,0.397
MNIST,FTRL,10,50,0,2480,0.116822,619.957859,1,0.398
MNIST,FTRL,10,50,0,2481,0.177871,620.135730,1,0.398
MNIST,FTRL,10,50,0,2482,0.139916,620.275646,1,0.398
MNIST,FTRL,10,50,0,2483,0.294267,620.569913,1,0.398
MNIST,FTRL,10,50,0,2484,0.095013,620.664927,1,0.398
MNIST,FTRL,10,50,0,2485,0.278226,620.943153,1,0.398
MNIST,FTRL,10,50,0,2486,0.159146,621.102299,1,0.399
MNIST,FTRL,10,50,0,2487,0.242920,621.345218,1,0.399
MNIST,FTRL,10,50,0,2488,0.454828,621.800046,1,0.399
MNIST,FTRL,10,50,0,2489,0.194980,621.995026,1,0.399
MNIST,FTRL,10,50,0,2490,0.265466,622.260492,1,0.399
MNIST,FTRL,10,50,0,2491,0.408537,622.669029,1,0.399
MNIST,FTRL,10,50,0,2492,0.254452,622.923481,1,0.399
MNIST,FTRL,10,50,0,2493,0.169454,623.092934,1,0.400
MNIST,FTRL,10,50,0,2494,0.193466,623.286401,1,0.400
MNIST,FTRL,10,50,0,2495,0.187476,623.473877,1,0.400
MNIST,FTRL,10,50,0,2496,0.245367,623.719244,1,0.400
MNIST,FTRL,10,50,0,2497,0.212794,623.932039,1,0.400
MNIST,FTRL,10,50,0,2498,0.175397,624.107435,1,0.400
MNIST,FTRL,10,50,0,2499,0.258195,624.365630,1,0.400
MNIST,FTRL,10,50,0,2500,0.329366,624.694996,1,0.401
MNIST,FTRL,10,50,0,2501,0.225388,624.920384,1,0.401
MNIST,FTRL,10,50,0,2502,0.220885,625.141269,1,0.401
MNIST,FTRL,10,50,0,2503,0.307072,625.448340,1,0.401
MNIST,FTRL,10,50,0,2504,0.109273,625.557613,1,0.401
MNIST,FTRL,10,50,0,2505,0.259471,625.817083,1,0.402
MNIST,FTRL,10,50,0,2506,0.284615,626.101698,1,0.402
MNIST,FTRL,10,50,0,2507,0.292856,626.394555,1,0.402
MNIST,FTRL,10,50,0,2508,0.282404,626.676959,1,0.402
MNIST,FTRL,10,50,0,2509,0.220786,626.897745,1,0.402
MNIST,FTRL,10,50,0,2510,0.215918,627.113663,1,0.402
MNIST,FTRL,10,50,0,2511,0.148044,627.261707,1,0.402
MNIST,FTRL,10,50,0,2512,0.165442,627.427149,1,0.403
MNIST,FTRL,10,50,0,2513,0.223717,627.650865,1,0.403
MNIST,FTRL,10,50,0,2514,0.377806,628.028672,1,0.403
MNIST,FTRL,10,50,0,2515,0.220317,628.248989,1,0.403
MNIST,FTRL,10,50,0,2516,0.138567,628.387556,1,0.403
MNIST,FTRL,10,50,0,2517,0.336523,628.724079,1,0.403
MNIST,FTRL,10,50,0,2518,0.320379,629.044458,1,0.404
MNIST,FTRL,10,50,0,2519,0.182117,629.226575,1,0.404
MNIST,FTRL,10,50,0,2520,0.151714,629.378289,1,0.404
MNIST,FTRL,10,50,0,2521,0.384189,629.762478,1,0.404
MNIST,FTRL,10,50,0,2522,0.202035,629.964513,1,0.404
MNIST,FTRL,10,50,0,2523,0.368451,630.332963,1,0.404
MNIST,FTRL,10,50,0,2524,0.177837,630.510800,1,0.404
MNIST,FTRL,10,50,0,2525,0.354572,630.865372,1,0.405
MNIST,FTRL,10,50,0,2526,0.267238,631.132610,1,0.405
MNIST,FTRL,10,50,0,2527,0.287768,631.420377,1,0.405
MNIST,FTRL,10,50,0,2528,0.272442,631.692820,1,0.405
MNIST,FTRL,10,50,0,2529,0.270454,631.963274,1,0.405
MNIST,FTRL,10,50,0,2530,0.174124,632.137399,1,0.405
MNIST,FTRL,10,50,0,2531,0.103730,632.241128,1,0.406
MNIST,FTRL,10,50,0,2532,0.223897,632.465025,1,0.406
MNIST,FTRL,10,50,0,2533,0.222320,632.687346,1,0.406
MNIST,FTRL,10,50,0,2534,0.268149,632.955494,1,0.406
MNIST,FTRL,10,50,0,2535,0.338127,633.293621,1,0.406
MNIST,FTRL,10,50,0,2536,0.102802,633.396423,1,0.406
MNIST,FTRL,10,50,0,2537,0.183425,633.579848,1,0.406
MNIST,FTRL,10,50,0,2538,0.194957,633.774804,1,0.407
MNIST,FTRL,10,50,0,2539,0.255741,634.030545,1,0.407
MNIST,FTRL,10,50,0,2540,0.183707,634.214252,1,0.407
MNIST,FTRL,10,50,0,2541,0.212915,634.427166,1,0.407
MNIST,FTRL,10,50,0,2542,0.246592,634.673758,1,0.407
MNIST,FTRL,10,50,0,2543,0.245581,634.919339,1,0.407
MNIST,FTRL,10,50,0,2544,0.211730,635.131069,1,0.407
MNIST,FTRL,10,50,0,2545,0.206295,635.337363,1,0.408
MNIST,FTRL,10,50,0,2546,0.237989,635.575352,1,0.408
MNIST,FTRL,10,50,0,2547,0.069361,635.644713,1,0.408
MNIST,FTRL,10,50,0,2548,0.152736,635.797449,1,0.408
MNIST,FTRL,10,50,0,2549,0.300779,636.098228,1,0.408
MNIST,FTRL,10,50,0,2550,0.243068,636.341296,1,0.409
MNIST,FTRL,10,50,0,2551,0.200655,636.541951,1,0.409
MNIST,FTRL,10,50,0,2552,0.217366,636.759317,1,0.409
MNIST,FTRL,10,50,0,2553,0.172175,636.931492,1,0.409
MNIST,FTRL,10,50,0,2554,0.123903,637.055395,1,0.409
MNIST,FTRL,10,50,0,2555,0.323483,637.378878,1,0.409
MNIST,FTRL,10,50,0,2556,0.161513,637.540391,1,0.409
MNIST,FTRL,10,50,0,2557,0.420013,637.960403,1,0.410
MNIST,FTRL,10,50,0,2558,0.345731,638.306134,1,0.410
MNIST,FTRL,10,50,0,2559,0.237594,638.543728,1,0.410
MNIST,FTRL,10,50,0,2560,0.127672,638.671401,1,0.410
MNIST,FTRL,10,50,0,2561,0.267663,638.939064,1,0.410
MNIST,FTRL,10,50,0,2562,0.329806,639.268870,1,0.410
MNIST,FTRL,10,50,0,2563,0.262201,639.531071,1,0.410
MNIST,FTRL,10,50,0,2564,0.301965,639.833036,1,0.411
MNIST,FTRL,10,50,0,2565,0.168602,640.001638,1,0.411
MNIST,FTRL,10,50,0,2566,0.280678,640.282316,1,0.411
MNIST,FTRL,10,50,0,2567,0.245058,640.527375,1,0.411
MNIST,FTRL,10,50,0,2568,0.214388,640.741763,1,0.411
MNIST,FTRL,10,50,0,2569,0.144745,640.886508,1,0.412
MNIST,FTRL,10,50,0,2570,0.184789,641.071297,1,0.412
MNIST,FTRL,10,50,0,2571,0.280098,641.351394,1,0.412
MNIST,FTRL,10,50,0,2572,0.107380,641.458775,1,0.412
MNIST,FTRL,10,50,0,2573,0.384831,641.843606,1,0.412
MNIST,FTRL,10,50,0,2574,0.201825,642.045431,1,0.412
MNIST,FTRL,10,50,0,2575,0.190495,642.235926,1,0.412
MNIST,FTRL,10,50,0,2576,0.249702,642.485629,1,0.413
MNIST,FTRL,10,50,0,2577,0.298806,642.784434,1,0.413
MNIST,FTRL,10,50,0,2578,0.243443,643.027878,1,0.413
MNIST,FTRL,10,50,0,2579,0.114542,643.142420,1,0.413
MNIST,FTRL,10,50,0,2580,0.364962,643.507382,1,0.413
MNIST,FTRL,10,50,0,2581,0.217853,643.725235,1,0.413
MNIST,FTRL,10,50,0,2582,0.164501,643.889736,1,0.413
MNIST,FTRL,10,50,0,2583,0.230373,644.120109,1,0.414
MNIST,FTRL,10,50,0,2584,0.247513,644.367622,1,0.414
MNIST,FTRL,10,50,0,2585,0.298984,644.666606,1,0.414
MNIST,FTRL,10,50,0,2586,0.127566,644.794172,1,0.414
MNIST,FTRL,10,50,0,2587,0.351318,645.145490,1,0.414
MNIST,FTRL,10,50,0,2588,0.106521,645.252011,1,0.414
MNIST,FTRL,10,50,0,2589,0.352662,645.604673,1,0.415
MNIST,FTRL,10,50,0,2590,0.198878,645.803551,1,0.415
MNIST,FTRL,10,50,0,2591,0.318789,646.122340,1,0.415
MNIST,FTRL,10,50,0,2592,0.376417,646.498757,1,0.415
MNIST,FTRL,10,50,0,2593,0.295959,646.794716,1,0.415
MNIST,FTRL,10,50,0,2594,0.194298,646.989014,1,0.415
MNIST,FTRL,10,50,0,2595,0.191758,647.180772,1,0.415
MNIST,FTRL,10,50,0,2596,0.257266,647.438038,1,0.416
MNIST,FTRL,10,50,0,2597,0.309481,647.747519,1,0.416
MNIST,FTRL,10,50,0,2598,0.103356,647.850875,1,0.416
MNIST,FTRL,10,50,0,2599,0.242695,648.093569,1,0.416
MNIST,FTRL,10,50,0,2600,0.304886,648.398455,1,0.416
MNIST,FTRL,10,50,0,2601,0.154670,648.553125,1,0.417
MNIST,FTRL,10,50,0,2602,0.285871,648.838996,1,0.417
MNIST,FTRL,10,50,0,2603,0.075870,648.914866,1,0.417
MNIST,FTRL,10,50,0,2604,0.267457,649.182323,1,0.417
MNIST,FTRL,10,50,0,2605,0.158673,649.340995,1,0.417
MNIST,FTRL,10,50,0,2606,0.227641,649.568637,1,0.417
MNIST,FTRL,10,50,0,2607,0.340826,649.909462,1,0.417
MNIST,FTRL,10,50,0,2608,0.216447,650.125909,1,0.418
MNIST,FTRL,10,50,0,2609,0.246828,650.372737,1,0.418
MNIST,FTRL,10,50,0,2610,0.285950,650.658687,1,0.418
MNIST,FTRL,10,50,0,2611,0.157488,650.816175,1,0.418
MNIST,FTRL,10,50,0,2612,0.406422,651.222597,1,0.418
MNIST,FTRL,10,50,0,2613,0.095312,651.317909,1,0.418
MNIST,FTRL,10,50,0,2614,0.146857,651.464766,1,0.418
MNIST,FTRL,10,50,0,2615,0.138670,651.603436,1,0.419
MNIST,FTRL,10,50,0,2616,0.399878,652.003314,1,0.419
MNIST,FTRL,10,50,0,2617,0.107825,652.111138,1,0.419
MNIST,FTRL,10,50,0,2618,0.254636,652.365774,1,0.419
MNIST,FTRL,10,50,0,2619,0.361159,652.726933,1,0.419
MNIST,FTRL,10,50,0,2620,0.315459,653.042392,1,0.419
MNIST,FTRL,10,50,0,2621,0.232369,653.274761,1,0.420
MNIST,FTRL,10,50,0,2622,0.256058,653.530819,1,0.420
MNIST,FTRL,10,50,0,2623,0.531429,654.062248,1,0.420
MNIST,FTRL,10,50,0,2624,0.288970,654.351218,1,0.420
MNIST,FTRL,10,50,0,2625,0.243020,654.594238,1,0.420
MNIST,FTRL,10,50,0,2626,0.217359,654.811598,1,0.420
MNIST,FTRL,10,50,0,2627,0.273327,655.084924,1,0.420
MNIST,FTRL,10,50,0,2628,0.144209,655.229133,1,0.421
MNIST,FTRL,10,50,0,2629,0.260520,655.489654,1,0.421
MNIST,FTRL,10,50,0,2630,0.200203,655.689857,1,0.421
MNIST,FTRL,10,50,0,2631,0.137996,655.827853,1,0.421
MNIST,FTRL,10,50,0,2632,0.119847,655.947700,1,0.421
MNIST,FTRL,10,50,0,2633,0.200377,656.148077,1,0.421
MNIST,FTRL,10,50,0,2634,0.226486,656.374563,1,0.422
MNIST,FTRL,10,50,0,2635,0.228095,656.602658,1,0.422
MNIST,FTRL,10,50,0,2636,0.353481,656.956139,1,0.422
MNIST,FTRL,10,50,0,2637,0.142883,657.099022,1,0.422
MNIST,FTRL,10,50,0,2638,0.293643,657.392665,1,0.422
MNIST,FTRL,10,50,0,2639,0.104843,657.497508,1,0.422
MNIST,FTRL,10,50,0,2640,0.414626,657.912134,1,0.422
MNIST,FTRL,10,50,0,2641,0.210539,658.122672,1,0.423
MNIST,FTRL,10,50,0,2642,0.188182,658.310855,1,0.423
MNIST,FTRL,10,50,0,2643,0.078784,658.389639,1,0.423
MNIST,FTRL,10,50,0,2644,0.124348,658.513987,1,0.423
MNIST,FTRL,10,50,0,2645,0.366599,658.880586,1,0.423
MNIST,FTRL,10,50,0,2646,0.432060,659.312646,1,0.423
MNIST,FTRL,10,50,0,2647,0.405987,659.718634,1,0.423
MNIST,FTRL,10,50,0,2648,0.280815,659.999449,1,0.424
MNIST,FTRL,10,50,0,2649,0.252010,660.251459,1,0.424
MNIST,FTRL,10,50,0,2650,0.215574,660.467032,1,0.424
MNIST,FTRL,10,50,0,2651,0.213021,660.680053,1,0.424
MNIST,FTRL,10,50,0,2652,0.224503,660.904556,1,0.424
MNIST,FTRL,10,50,0,2653,0.063050,660.967607,1,0.425
MNIST,FTRL,10,50,0,2654,0.217587,661.185194,1,0.425
MNIST,FTRL,10,50,0,2655,0.287844,661.473038,1,0.425
MNIST,FTRL,10,50,0,2656,0.322485,661.795524,1,0.425
MNIST,FTRL,10,50,0,2657,0.369203,662.164726,1,0.425
MNIST,FTRL,10,50,0,2658,0.297723,662.462450,1,0.425
MNIST,FTRL,10,50,0,2659,0.320671,662.783121,1,0.425
MNIST,FTRL,10,50,0,2660,0.219217,663.002338,1,0.426
MNIST,FTRL,10,50,0,2661,0.194680,663.197018,1,0.426
MNIST,FTRL,10,50,0,2662,0.383420,663.580437,1,0.426
MNIST,FTRL,10,50,0,2663,0.154014,663.734451,1,0.426
MNIST,FTRL,10,50,0,2664,0.240430,663.974880,1,0.426
MNIST,FTRL,10,50,0,2665,0.240153,664.215034,1,0.426
MNIST,FTRL,10,50,0,2666,0.099950,664.314984,1,0.426
MNIST,FTRL,10,50,0,2667,0.338164,664.653148,1,0.427
MNIST,FTRL,10,50,0,2668,0.099415,664.752563,1,0.427
MNIST,FTRL,10,50,0,2669,0.074147,664.826710,1,0.427
MNIST,FTRL,10,50,0,2670,0.141521,664.968231,1,0.427
MNIST,FTRL,10,50,0,2671,0.276233,665.244465,1,0.427
MNIST,FTRL,10,50,0,2672,0.243073,665.487537,1,0.427
MNIST,FTRL,10,50,0,2673,0.277567,665.765104,1,0.428
MNIST,FTRL,10,50,0,2674,0.083341,665.848445,1,0.428
MNIST,FTRL,10,50,0,2675,0.122123,665.970568,1,0.428
MNIST,FTRL,10,50,0,2676,0.194970,666.165538,1,0.428
MNIST,FTRL,10,50,0,2677,0.245516,666.411054,1,0.428
MNIST,FTRL,10,50,0,2678,0.214036,666.625091,1,0.428
MNIST,FTRL,10,50,0,2679,0.119873,666.744963,1,0.428
MNIST,FTRL,10,50,0,2680,0.172459,666.917422,1,0.429
MNIST,FTRL,10,50,0,2681,0.194999,667.112421,1,0.429
MNIST,FTRL,10,50,0,2682,0.271827,667.384248,1,0.429
MNIST,FTRL,10,50,0,2683,0.306189,667.690437,1,0.429
MNIST,FTRL,10,50,0,2684,0.196789,667.887226,1,0.429
MNIST,FTRL,10,50,0,2685,0.215340,668.102567,1,0.429
MNIST,FTRL,10,50,0,2686,0.208304,668.310870,1,0.429
MNIST,FTRL,10,50,0,2687,0.204507,668.515377,1,0.430
MNIST,FTRL,10,50,0,2688,0.103013,668.618390,1,0.430
MNIST,FTRL,10,50,0,2689,0.154408,668.772798,1,0.430
MNIST,FTRL,10,50,0,2690,0.338371,669.111169,1,0.430
MNIST,FTRL,10,50,0,2691,0.205459,669.316628,1,0.430
MNIST,FTRL,10,50,0,2692,0.312211,669.628839,1,0.430
MNIST,FTRL,10,50,0,2693,0.157246,669.786086,1,0.431
MNIST,FTRL,10,50,0,2694,0.098195,669.884281,1,0.431
MNIST,FTRL,10,50,0,2695,0.282344,670.166625,1,0.431
MNIST,FTRL,10,50,0,2696,0.143151,670.309776,1,0.431
MNIST,FTRL,10,50,0,2697,0.173204,670.482980,1,0.431
MNIST,FTRL,10,50,0,2698,0.121557,670.604537,1,0.431
MNIST,FTRL,10,50,0,2699,0.213298,670.817834,1,0.431
MNIST,FTRL,10,50,0,2700,0.295747,671.113581,1,0.432
MNIST,FTRL,10,50,0,2701,0.423053,671.536634,1,0.432
MNIST,FTRL,10,50,0,2702,0.323927,671.860561,1,0.432
MNIST,FTRL,10,50,0,2703,0.077940,671.938501,1,0.432
MNIST,FTRL,10,50,0,2704,0.122034,672.060535,1,0.432
MNIST,FTRL,10,50,0,2705,0.183864,672.244399,1,0.432
MNIST,FTRL,10,50,0,2706,0.057966,672.302365,1,0.433
MNIST,FTRL,10,50,0,2707,0.247728,672.550093,1,0.433
MNIST,FTRL,10,50,0,2708,0.125735,672.675828,1,0.433
MNIST,FTRL,10,50,0,2709,0.381024,673.056852,1,0.433
MNIST,FTRL,10,50,0,2710,0.122019,673.178871,1,0.433
MNIST,FTRL,10,50,0,2711,0.348937,673.527808,1,0.433
MNIST,FTRL,10,50,0,2712,0.260645,673.788453,1,0.434
MNIST,FTRL,10,50,0,2713,0.257006,674.045459,1,0.434
MNIST,FTRL,10,50,0,2714,0.073509,674.118967,1,0.434
MNIST,FTRL,10,50,0,2715,0.149565,674.268532,1,0.434
MNIST,FTRL,10,50,0,2716,0.182317,674.450849,1,0.434
MNIST,FTRL,10,50,0,2717,0.184914,674.635763,1,0.434
MNIST,FTRL,10,50,0,2718,0.331150,674.966914,1,0.434
MNIST,FTRL,10,50,0,2719,0.401134,675.368047,1,0.435
MNIST,FTRL,10,50,0,2720,0.130465,675.498512,1,0.435
MNIST,FTRL,10,50,0,2721,0.277432,675.775945,1,0.435
MNIST,FTRL,10,50,0,2722,0.348506,676.124451,1,0.435
MNIST,FTRL,10,50,0,2723,0.095610,676.220061,1,0.435
MNIST,FTRL,10,50,0,2724,0.307791,676.527851,1,0.435
MNIST,FTRL,10,50,0,2725,0.457496,676.985348,1,0.435
MNIST,FTRL,10,50,0,2726,0.294423,677.279771,1,0.436
MNIST,FTRL,10,50,0,2727,0.224196,677.503967,1,0.436
MNIST,FTRL,10,50,0,2728,0.252552,677.756519,1,0.436
MNIST,FTRL,10,50,0,2729,0.315532,678.072051,1,0.436
MNIST,FTRL,10,50,0,2730,0.073126,678.145178,1,0.436
MNIST,FTRL,10,50,0,2731,0.136612,678.281790,1,0.436
MNIST,FTRL,10,50,0,2732,0.169751,678.451541,1,0.437
MNIST,FTRL,10,50,0,2733,0.346752,678.798292,1,0.437
MNIST,FTRL,10,50,0,2734,0.255144,679.053436,1,0.437
MNIST,FTRL,10,50,0,2735,0.314375,679.367811,1,0.437
MNIST,FTRL,10,50,0,2736,0.488076,679.855887,1,0.437
MNIST,FTRL,10,50,0,2737,0.214556,680.070443,1,0.437
MNIST,FTRL,10,50,0,2738,0.237036,680.307478,1,0.437
MNIST,FTRL,10,50,0,2739,0.277119,680.584598,1,0.438
MNIST,FTRL,10,50,0,2740,0.230815,680.815413,1,0.438
MNIST,FTRL,10,50,0,2741,0.291021,681.106434,1,0.438
MNIST,FTRL,10,50,0,2742,0.225656,681.332090,1,0.438
MNIST,FTRL,10,50,0,2743,0.377483,681.709573,1,0.438
MNIST,FTRL,10,50,0,2744,0.340425,682.049999,1,0.438
MNIST,FTRL,10,50,0,2745,0.206416,682.256415,1,0.439
MNIST,FTRL,10,50,0,2746,0.217583,682.473998,1,0.439
MNIST,FTRL,10,50,0,2747,0.407979,682.881977,1,0.439
MNIST,FTRL,10,50,0,2748,0.342058,683.224034,1,0.439
MNIST,FTRL,10,50,0,2749,0.234636,683.458671,1,0.439
MNIST,FTRL,10,50,0,2750,0.376385,683.835055,1,0.439
MNIST,FTRL,10,50,0,2751,0.379135,684.214190,1,0.440
MNIST,FTRL,10,50,0,2752,0.183866,684.398056,1,0.440
MNIST,FTRL,10,50,0,2753,0.400766,684.798821,1,0.440
MNIST,FTRL,10,50,0,2754,0.121968,684.920789,1,0.440
MNIST,FTRL,10,50,0,2755,0.208387,685.129176,1,0.440
MNIST,FTRL,10,50,0,2756,0.210173,685.339349,1,0.440
MNIST,FTRL,10,50,0,2757,0.088385,685.427734,1,0.440
MNIST,FTRL,10,50,0,2758,0.286186,685.713920,1,0.441
MNIST,FTRL,10,50,0,2759,0.202409,685.916329,1,0.441
MNIST,FTRL,10,50,0,2760,0.244821,686.161150,1,0.441
MNIST,FTRL,10,50,0,2761,0.324264,686.485414,1,0.441
MNIST,FTRL,10,50,0,2762,0.579824,687.065238,1,0.441
MNIST,FTRL,10,50,0,2763,0.069481,687.134719,1,0.441
MNIST,FTRL,10,50,0,2764,0.159779,687.294499,1,0.442
MNIST,FTRL,10,50,0,2765,0.163666,687.458165,1,0.442
MNIST,FTRL,10,50,0,2766,0.210046,687.668211,1,0.442
MNIST,FTRL,10,50,0,2767,0.194018,687.862229,1,0.442
MNIST,FTRL,10,50,0,2768,0.181128,688.043357,1,0.442
MNIST,FTRL,10,50,0,2769,0.252856,688.296213,1,0.442
