dataset,algorithm,k,d,trial,step,instantaneous_loss,cumulative_loss,n_leaves,elapsed_s
MNIST,OfflineOptimum,10,50,0,1229,0.272929,297.465391,1,0.008
MNIST,OfflineOptimum,10,50,0,1230,0.301796,297.767187,1,0.008
MNIST,OfflineOptimum,10,50,0,1231,0.318475,298.085662,1,0.008
MNIST,OfflineOptimum,10,50,0,1232,0.241692,298.327355,1,0.008
MNIST,OfflineOptimum,10,50,0,1233,0.123805,298.451160,1,0.008
MNIST,OfflineOptimum,10,50,0,1234,0.097051,298.548211,1,0.008
MNIST,OfflineOptimum,10,50,0,1235,0.161433,298.709644,1,0.008
MNIST,OfflineOptimum,10,50,0,1236,0.186684,298.896329,1,0.008
MNIST,OfflineOptimum,10,50,0,1237,0.532619,299.428947,1,0.008
MNIST,OfflineOptimum,10,50,0,1238,0.414126,299.843073,1,0.008
MNIST,OfflineOptimum,10,50,0,1239,0.181994,300.025067,1,0.008
MNIST,OfflineOptimum,10,50,0,1240,0.316533,300.341601,1,0.008
MNIST,OfflineOptimum,10,50,0,1241,0.206196,300.547797,1,0.008
MNIST,OfflineOptimum,10,50,0,1242,0.186374,300.734171,1,0.008
MNIST,OfflineOptimum,10,50,0,1243,0.124286,300.858457,1,0.008
MNIST,OfflineOptimum,10,50,0,1244,0.145414,301.003871,1,0.008
MNIST,OfflineOptimum,10,50,0,1245,0.162936,301.166806,1,0.008
MNIST,OfflineOptimum,10,50,0,1246,0.253389,301.420196,1,0.008
MNIST,OfflineOptimum,10,50,0,1247,0.185866,301.606061,1,0.008
MNIST,OfflineOptimum,10,50,0,1248,0.184891,301.790953,1,0.008
MNIST,OfflineOptimum,10,50,0,1249,0.133033,301.923985,1,0.008
MNIST,OfflineOptimum,10,50,0,1250,0.131875,302.055861,1,0.008
MNIST,OfflineOptimum,10,50,0,1251,0.277900,302.333761,1,0.008
MNIST,OfflineOptimum,10,50,0,1252,0.129460,302.463221,1,0.008
MNIST,OfflineOptimum,10,50,0,1253,0.199894,302.663115,1,0.008
MNIST,OfflineOptimum,10,50,0,1254,0.226983,302.890097,1,0.008
MNIST,OfflineOptimum,10,50,0,1255,0.198700,303.088798,1,0.008
MNIST,OfflineOptimum,10,50,0,1256,0.225531,303.314329,1,0.008
MNIST,OfflineOptimum,10,50,0,1257,0.215479,303.529808,1,0.008
MNIST,OfflineOptimum,10,50,0,1258,0.260860,303.790668,1,0.008
MNIST,OfflineOptimum,10,50,0,1259,0.207698,303.998366,1,0.008
MNIST,OfflineOptimum,10,50,0,1260,0.243068,304.241434,1,0.008
MNIST,OfflineOptimum,10,50,0,1261,0.158855,304.400289,1,0.008
MNIST,OfflineOptimum,10,50,0,1262,0.155301,304.555590,1,0.008
MNIST,OfflineOptimum,10,50,0,1263,0.352137,304.907727,1,0.008
MNIST,OfflineOptimum,10,50,0,1264,0.088046,304.995774,1,0.008
MNIST,OfflineOptimum,10,50,0,1265,0.224272,305.220046,1,0.008
MNIST,OfflineOptimum,10,50,0,1266,0.159289,305.379335,1,0.008
MNIST,OfflineOptimum,10,50,0,1267,0.216186,305.595521,1,0.008
MNIST,OfflineOptimum,10,50,0,1268,0.259703,305.855224,1,0.008
MNIST,OfflineOptimum,10,50,0,1269,0.318097,306.173321,1,0.008
MNIST,OfflineOptimum,10,50,0,1270,0.266385,306.439706,1,0.008
MNIST,OfflineOptimum,10,50,0,1271,0.195642,306.635349,1,0.008
MNIST,OfflineOptimum,10,50,0,1272,0.366305,307.001654,1,0.008
MNIST,OfflineOptimum,10,50,0,1273,0.194027,307.195680,1,0.008
MNIST,OfflineOptimum,10,50,0,1274,0.150880,307.346560,1,0.008
MNIST,OfflineOptimum,10,50,0,1275,0.082089,307.428649,1,0.008
MNIST,OfflineOptimum,10,50,0,1276,0.273612,307.702262,1,0.008
MNIST,OfflineOptimum,10,50,0,1277,0.093142,307.795404,1,0.008
MNIST,OfflineOptimum,10,50,0,1278,0.247357,308.042761,1,0.008
MNIST,OfflineOptimum,10,50,0,1279,0.215140,308.257901,1,0.008
MNIST,OfflineOptimum,10,50,0,1280,0.290423,308.548325,1,0.008
MNIST,OfflineOptimum,10,50,0,1281,0.187099,308.735424,1,0.008
MNIST,OfflineOptimum,10,50,0,1282,0.153474,308.888897,1,0.008
MNIST,OfflineOptimum,10,50,0,1283,0.262666,309.151563,1,0.008
MNIST,OfflineOptimum,10,50,0,1284,0.296055,309.447618,1,0.008
MNIST,OfflineOptimum,10,50,0,1285,0.184334,309.631952,1,0.008
MNIST,OfflineOptimum,10,50,0,1286,0.112177,309.744129,1,0.008
MNIST,OfflineOptimum,10,50,0,1287,0.264046,310.008175,1,0.008
MNIST,OfflineOptimum,10,50,0,1288,0.131082,310.139256,1,0.008
MNIST,OfflineOptimum,10,50,0,1289,0.249673,310.388929,1,0.008
MNIST,OfflineOptimum,10,50,0,1290,0.100224,310.489153,1,0.008
MNIST,OfflineOptimum,10,50,0,1291,0.334624,310.823777,1,0.008
MNIST,OfflineOptimum,10,50,0,1292,0.271335,311.095112,1,0.008
MNIST,OfflineOptimum,10,50,0,1293,0.160250,311.255362,1,0.008
MNIST,OfflineOptimum,10,50,0,1294,0.186107,311.441469,1,0.008
MNIST,OfflineOptimum,10,50,0,1295,0.211772,311.653241,1,0.008
MNIST,OfflineOptimum,10,50,0,1296,0.219929,311.873170,1,0.008
MNIST,OfflineOptimum,10,50,0,1297,0.131919,312.005089,1,0.008
MNIST,OfflineOptimum,10,50,0,1298,0.280293,312.285382,1,0.008
MNIST,OfflineOptimum,10,50,0,1299,0.306194,312.591576,1,0.008
MNIST,OfflineOptimum,10,50,0,1300,0.279230,312.870806,1,0.009
MNIST,OfflineOptimum,10,50,0,1301,0.334702,313.205508,1,0.009
MNIST,OfflineOptimum,10,50,0,1302,0.309145,313.514653,1,0.009
MNIST,OfflineOptimum,10,50,0,1303,0.378207,313.892860,1,0.009
MNIST,OfflineOptimum,10,50,0,1304,0.166165,314.059025,1,0.009
MNIST,OfflineOptimum,10,50,0,1305,0.299602,314.358627,1,0.009
MNIST,OfflineOptimum,10,50,0,1306,0.285592,314.644219,1,0.009
MNIST,OfflineOptimum,10,50,0,1307,0.289588,314.933807,1,0.009
MNIST,OfflineOptimum,10,50,0,1308,0.163018,315.096824,1,0.009
MNIST,OfflineOptimum,10,50,0,1309,0.146869,315.243694,1,0.009
MNIST,OfflineOptimum,10,50,0,1310,0.236821,315.480515,1,0.009
MNIST,OfflineOptimum,10,50,0,1311,0.155795,315.636310,1,0.009
MNIST,OfflineOptimum,10,50,0,1312,0.125006,315.761316,1,0.009
MNIST,OfflineOptimum,10,50,0,1313,0.269274,316.030589,1,0.009
MNIST,OfflineOptimum,10,50,0,1314,0.309455,316.340044,1,0.009
MNIST,OfflineOptimum,10,50,0,1315,0.220144,316.560188,1,0.009
MNIST,OfflineOptimum,10,50,0,1316,0.203938,316.764125,1,0.009
MNIST,OfflineOptimum,10,50,0,1317,0.467035,317.231160,1,0.009
MNIST,OfflineOptimum,10,50,0,1318,0.177171,317.408331,1,0.009
MNIST,OfflineOptimum,10,50,0,1319,0.391511,317.799842,1,0.009
MNIST,OfflineOptimum,10,50,0,1320,0.352510,318.152352,1,0.009
MNIST,OfflineOptimum,10,50,0,1321,0.235166,318.387518,1,0.009
MNIST,OfflineOptimum,10,50,0,1322,0.419083,318.806601,1,0.009
MNIST,OfflineOptimum,10,50,0,1323,0.071793,318.878394,1,0.009
MNIST,OfflineOptimum,10,50,0,1324,0.124764,319.003158,1,0.009
MNIST,OfflineOptimum,10,50,0,1325,0.227889,319.231047,1,0.009
MNIST,OfflineOptimum,10,50,0,1326,0.127807,319.358854,1,0.009
MNIST,OfflineOptimum,10,50,0,1327,0.307879,319.666733,1,0.009
MNIST,OfflineOptimum,10,50,0,1328,0.308833,319.975566,1,0.009
MNIST,OfflineOptimum,10,50,0,1329,0.075535,320.051101,1,0.009
MNIST,OfflineOptimum,10,50,0,1330,0.130767,320.181867,1,0.009
MNIST,OfflineOptimum,10,50,0,1331,0.180441,320.362308,1,0.009
MNIST,OfflineOptimum,10,50,0,1332,0.182348,320.544657,1,0.009
MNIST,OfflineOptimum,10,50,0,1333,0.263279,320.807936,1,0.009
MNIST,OfflineOptimum,10,50,0,1334,0.214964,321.022900,1,0.009
MNIST,OfflineOptimum,10,50,0,1335,0.115749,321.138648,1,0.009
MNIST,OfflineOptimum,10,50,0,1336,0.227103,321.365751,1,0.009
MNIST,OfflineOptimum,10,50,0,1337,0.262029,321.627780,1,0.009
MNIST,OfflineOptimum,10,50,0,1338,0.198348,321.826128,1,0.009
MNIST,OfflineOptimum,10,50,0,1339,0.333580,322.159707,1,0.009
MNIST,OfflineOptimum,10,50,0,1340,0.233978,322.393685,1,0.009
MNIST,OfflineOptimum,10,50,0,1341,0.320953,322.714638,1,0.009
MNIST,OfflineOptimum,10,50,0,1342,0.165850,322.880488,1,0.009
MNIST,OfflineOptimum,10,50,0,1343,0.341054,323.221542,1,0.009
MNIST,OfflineOptimum,10,50,0,1344,0.201106,323.422647,1,0.009
MNIST,OfflineOptimum,10,50,0,1345,0.251143,323.673790,1,0.009
MNIST,OfflineOptimum,10,50,0,1346,0.264896,323.938686,1,0.009
MNIST,OfflineOptimum,10,50,0,1347,0.175868,324.114554,1,0.009
MNIST,OfflineOptimum,10,50,0,1348,0.316635,324.431189,1,0.009
MNIST,OfflineOptimum,10,50,0,1349,0.233337,324.664526,1,0.009
MNIST,OfflineOptimum,10,50,0,1350,0.166878,324.831404,1,0.009
MNIST,OfflineOptimum,10,50,0,1351,0.121413,324.952816,1,0.009
MNIST,OfflineOptimum,10,50,0,1352,0.090811,325.043628,1,0.009
MNIST,OfflineOptimum,10,50,0,1353,0.512557,325.556184,1,0.009
MNIST,OfflineOptimum,10,50,0,1354,0.297344,325.853528,1,0.009
MNIST,OfflineOptimum,10,50,0,1355,0.402950,326.256478,1,0.009
MNIST,OfflineOptimum,10,50,0,1356,0.126899,326.383377,1,0.009
MNIST,OfflineOptimum,10,50,0,1357,0.137379,326.520756,1,0.009
MNIST,OfflineOptimum,10,50,0,1358,0.217778,326.738534,1,0.009
MNIST,OfflineOptimum,10,50,0,1359,0.257798,326.996332,1,0.009
MNIST,OfflineOptimum,10,50,0,1360,0.131290,327.127622,1,0.009
MNIST,OfflineOptimum,10,50,0,1361,0.087492,327.215114,1,0.009
MNIST,OfflineOptimum,10,50,0,1362,0.283086,327.498200,1,0.009
MNIST,OfflineOptimum,10,50,0,1363,0.333284,327.831485,1,0.009
MNIST,OfflineOptimum,10,50,0,1364,0.190193,328.021678,1,0.009
MNIST,OfflineOptimum,10,50,0,1365,0.255564,328.277242,1,0.009
MNIST,OfflineOptimum,10,50,0,1366,0.219293,328.496534,1,0.009
MNIST,OfflineOptimum,10,50,0,1367,0.286680,328.783214,1,0.009
MNIST,OfflineOptimum,10,50,0,1368,0.315126,329.098340,1,0.009
MNIST,OfflineOptimum,10,50,0,1369,0.233864,329.332204,1,0.009
MNIST,OfflineOptimum,10,50,0,1370,0.180512,329.512716,1,0.009
MNIST,OfflineOptimum,10,50,0,1371,0.336916,329.849632,1,0.009
MNIST,OfflineOptimum,10,50,0,1372,0.221248,330.070880,1,0.009
MNIST,OfflineOptimum,10,50,0,1373,0.144626,330.215506,1,0.009
MNIST,OfflineOptimum,10,50,0,1374,0.255759,330.471265,1,0.009
MNIST,OfflineOptimum,10,50,0,1375,0.248680,330.719946,1,0.009
MNIST,OfflineOptimum,10,50,0,1376,0.223705,330.943651,1,0.009
MNIST,OfflineOptimum,10,50,0,1377,0.293854,331.237505,1,0.009
MNIST,OfflineOptimum,10,50,0,1378,0.172845,331.410350,1,0.009
MNIST,OfflineOptimum,10,50,0,1379,0.141470,331.551820,1,0.009
MNIST,OfflineOptimum,10,50,0,1380,0.400400,331.952220,1,0.009
MNIST,OfflineOptimum,10,50,0,1381,0.186376,332.138596,1,0.009
MNIST,OfflineOptimum,10,50,0,1382,0.118841,332.257437,1,0.009
MNIST,OfflineOptimum,10,50,0,1383,0.259809,332.517245,1,0.009
MNIST,OfflineOptimum,10,50,0,1384,0.237886,332.755132,1,0.009
MNIST,OfflineOptimum,10,50,0,1385,0.212372,332.967503,1,0.009
MNIST,OfflineOptimum,10,50,0,1386,0.193960,333.161464,1,0.009
MNIST,OfflineOptimum,10,50,0,1387,0.237050,333.398513,1,0.009
MNIST,OfflineOptimum,10,50,0,1388,0.137353,333.535867,1,0.009
MNIST,OfflineOptimum,10,50,0,1389,0.266685,333.802552,1,0.009
MNIST,OfflineOptimum,10,50,0,1390,0.172318,333.974870,1,0.009
MNIST,OfflineOptimum,10,50,0,1391,0.246788,334.221657,1,0.009
MNIST,OfflineOptimum,10,50,0,1392,0.203910,334.425567,1,0.009
MNIST,OfflineOptimum,10,50,0,1393,0.249462,334.675030,1,0.009
MNIST,OfflineOptimum,10,50,0,1394,0.197615,334.872645,1,0.009
MNIST,OfflineOptimum,10,50,0,1395,0.189052,335.061697,1,0.009
MNIST,OfflineOptimum,10,50,0,1396,0.348780,335.410477,1,0.009
MNIST,OfflineOptimum,10,50,0,1397,0.361794,335.772272,1,0.009
MNIST,OfflineOptimum,10,50,0,1398,0.141943,335.914215,1,0.009
MNIST,OfflineOptimum,10,50,0,1399,0.168011,336.082226,1,0.009
MNIST,OfflineOptimum,10,50,0,1400,0.190798,336.273023,1,0.009
MNIST,OfflineOptimum,10,50,0,1401,0.268209,336.541232,1,0.009
MNIST,OfflineOptimum,10,50,0,1402,0.131894,336.673127,1,0.009
MNIST,OfflineOptimum,10,50,0,1403,0.169982,336.843109,1,0.009
MNIST,OfflineOptimum,10,50,0,1404,0.199959,337.043068,1,0.009
MNIST,OfflineOptimum,10,50,0,1405,0.265071,337.308139,1,0.009
MNIST,OfflineOptimum,10,50,0,1406,0.255491,337.563630,1,0.009
MNIST,OfflineOptimum,10,50,0,1407,0.306396,337.870027,1,0.010
MNIST,OfflineOptimum,10,50,0,1408,0.299534,338.169560,1,0.010
MNIST,OfflineOptimum,10,50,0,1409,0.323094,338.492655,1,0.010
MNIST,OfflineOptimum,10,50,0,1410,0.289291,338.781946,1,0.010
MNIST,OfflineOptimum,10,50,0,1411,0.295399,339.077344,1,0.010
MNIST,OfflineOptimum,10,50,0,1412,0.082075,339.159420,1,0.010
MNIST,OfflineOptimum,10,50,0,1413,0.290173,339.449593,1,0.010
MNIST,OfflineOptimum,10,50,0,1414,0.204653,339.654246,1,0.010
MNIST,OfflineOptimum,10,50,0,1415,0.163897,339.818143,1,0.010
MNIST,OfflineOptimum,10,50,0,1416,0.212365,340.030508,1,0.010
MNIST,OfflineOptimum,10,50,0,1417,0.382233,340.412741,1,0.010
MNIST,OfflineOptimum,10,50,0,1418,0.334285,340.747026,1,0.010
MNIST,OfflineOptimum,10,50,0,1419,0.216346,340.963373,1,0.010
MNIST,OfflineOptimum,10,50,0,1420,0.187533,341.150905,1,0.010
MNIST,OfflineOptimum,10,50,0,1421,0.232006,341.382911,1,0.010
MNIST,OfflineOptimum,10,50,0,1422,0.130598,341.513509,1,0.010
MNIST,OfflineOptimum,10,50,0,1423,0.304778,341.818288,1,0.010
MNIST,OfflineOptimum,10,50,0,1424,0.197740,342.016028,1,0.010
MNIST,OfflineOptimum,10,50,0,1425,0.372795,342.388823,1,0.010
MNIST,OfflineOptimum,10,50,0,1426,0.079562,342.468384,1,0.010
MNIST,OfflineOptimum,10,50,0,1427,0.309596,342.777981,1,0.010
MNIST,OfflineOptimum,10,50,0,1428,0.195381,342.973362,1,0.010
MNIST,OfflineOptimum,10,50,0,1429,0.318642,343.292004,1,0.010
MNIST,OfflineOptimum,10,50,0,1430,0.232811,343.524815,1,0.010
MNIST,OfflineOptimum,10,50,0,1431,0.252130,343.776945,1,0.010
MNIST,OfflineOptimum,10,50,0,1432,0.118384,343.895330,1,0.010
MNIST,OfflineOptimum,10,50,0,1433,0.292280,344.187610,1,0.010
MNIST,OfflineOptimum,10,50,0,1434,0.507816,344.695425,1,0.010
MNIST,OfflineOptimum,10,50,0,1435,0.315059,345.010485,1,0.010
MNIST,OfflineOptimum,10,50,0,1436,0.407196,345.417681,1,0.010
MNIST,OfflineOptimum,10,50,0,1437,0.342430,345.760111,1,0.010
MNIST,OfflineOptimum,10,50,0,1438,0.331549,346.091659,1,0.010
MNIST,OfflineOptimum,10,50,0,1439,0.140434,346.232093,1,0.010
MNIST,OfflineOptimum,10,50,0,1440,0.069888,346.301981,1,0.010
MNIST,OfflineOptimum,10,50,0,1441,0.085605,346.387586,1,0.010
MNIST,OfflineOptimum,10,50,0,1442,0.236810,346.624396,1,0.010
MNIST,OfflineOptimum,10,50,0,1443,0.293376,346.917772,1,0.010
MNIST,OfflineOptimum,10,50,0,1444,0.246004,347.163776,1,0.010
MNIST,OfflineOptimum,10,50,0,1445,0.063804,347.227579,1,0.010
MNIST,OfflineOptimum,10,50,0,1446,0.334841,347.562420,1,0.010
MNIST,OfflineOptimum,10,50,0,1447,0.140049,347.702469,1,0.010
MNIST,OfflineOptimum,10,50,0,1448,0.211846,347.914315,1,0.010
MNIST,OfflineOptimum,10,50,0,1449,0.099234,348.013550,1,0.010
MNIST,OfflineOptimum,10,50,0,1450,0.107277,348.120827,1,0.010
MNIST,OfflineOptimum,10,50,0,1451,0.254583,348.375410,1,0.010
MNIST,OfflineOptimum,10,50,0,1452,0.205050,348.580459,1,0.010
MNIST,OfflineOptimum,10,50,0,1453,0.281505,348.861964,1,0.010
MNIST,OfflineOptimum,10,50,0,1454,0.327455,349.189419,1,0.010
MNIST,OfflineOptimum,10,50,0,1455,0.191457,349.380876,1,0.010
MNIST,OfflineOptimum,10,50,0,1456,0.256752,349.637628,1,0.010
MNIST,OfflineOptimum,10,50,0,1457,0.187743,349.825370,1,0.010
MNIST,OfflineOptimum,10,50,0,1458,0.158755,349.984126,1,0.010
MNIST,OfflineOptimum,10,50,0,1459,0.104243,350.088369,1,0.010
MNIST,OfflineOptimum,10,50,0,1460,0.205998,350.294367,1,0.010
MNIST,OfflineOptimum,10,50,0,1461,0.242759,350.537125,1,0.010
MNIST,OfflineOptimum,10,50,0,1462,0.094258,350.631383,1,0.010
MNIST,OfflineOptimum,10,50,0,1463,0.152695,350.784078,1,0.010
MNIST,OfflineOptimum,10,50,0,1464,0.269622,351.053700,1,0.010
MNIST,OfflineOptimum,10,50,0,1465,0.265401,351.319102,1,0.010
MNIST,OfflineOptimum,10,50,0,1466,0.432515,351.751616,1,0.010
MNIST,OfflineOptimum,10,50,0,1467,0.286021,352.037638,1,0.010
MNIST,OfflineOptimum,10,50,0,1468,0.175002,352.212640,1,0.010
MNIST,OfflineOptimum,10,50,0,1469,0.226468,352.439107,1,0.010
MNIST,OfflineOptimum,10,50,0,1470,0.060348,352.499455,1,0.010
MNIST,OfflineOptimum,10,50,0,1471,0.260327,352.759782,1,0.010
MNIST,OfflineOptimum,10,50,0,1472,0.275451,353.035233,1,0.010
MNIST,OfflineOptimum,10,50,0,1473,0.317124,353.352357,1,0.010
MNIST,OfflineOptimum,10,50,0,1474,0.290953,353.643310,1,0.010
MNIST,OfflineOptimum,10,50,0,1475,0.203920,353.847230,1,0.010
MNIST,OfflineOptimum,10,50,0,1476,0.333645,354.180875,1,0.010
MNIST,OfflineOptimum,10,50,0,1477,0.461314,354.642189,1,0.010
MNIST,OfflineOptimum,10,50,0,1478,0.349468,354.991657,1,0.010
MNIST,OfflineOptimum,10,50,0,1479,0.275685,355.267342,1,0.010
MNIST,OfflineOptimum,10,50,0,1480,0.501779,355.769121,1,0.010
MNIST,OfflineOptimum,10,50,0,1481,0.157222,355.926343,1,0.010
MNIST,OfflineOptimum,10,50,0,1482,0.376635,356.302978,1,0.010
MNIST,OfflineOptimum,10,50,0,1483,0.238648,356.541626,1,0.010
MNIST,OfflineOptimum,10,50,0,1484,0.151335,356.692961,1,0.010
MNIST,OfflineOptimum,10,50,0,1485,0.231995,356.924956,1,0.010
MNIST,OfflineOptimum,10,50,0,1486,0.333140,357.258096,1,0.010
MNIST,OfflineOptimum,10,50,0,1487,0.361189,357.619284,1,0.010
MNIST,OfflineOptimum,10,50,0,1488,0.544733,358.164018,1,0.010
MNIST,OfflineOptimum,10,50,0,1489,0.218603,358.382621,1,0.010
MNIST,OfflineOptimum,10,50,0,1490,0.348497,358.731117,1,0.010
MNIST,OfflineOptimum,10,50,0,1491,0.254078,358.985195,1,0.010
MNIST,OfflineOptimum,10,50,0,1492,0.214229,359.199424,1,0.010
MNIST,OfflineOptimum,10,50,0,1493,0.110630,359.310054,1,0.010
MNIST,OfflineOptimum,10,50,0,1494,0.188567,359.498621,1,0.010
MNIST,OfflineOptimum,10,50,0,1495,0.260941,359.759562,1,0.010
MNIST,OfflineOptimum,10,50,0,1496,0.209888,359.969450,1,0.010
MNIST,OfflineOptimum,10,50,0,1497,0.384921,360.354370,1,0.010
MNIST,OfflineOptimum,10,50,0,1498,0.192509,360.546880,1,0.010
MNIST,OfflineOptimum,10,50,0,1499,0.201349,360.748229,1,0.010
MNIST,OfflineOptimum,10,50,0,1500,0.231815,360.980043,1,0.010
MNIST,OfflineOptimum,10,50,0,1501,0.063523,361.043566,1,0.010
MNIST,OfflineOptimum,10,50,0,1502,0.335315,361.378881,1,0.010
MNIST,OfflineOptimum,10,50,0,1503,0.382699,361.761581,1,0.010
MNIST,OfflineOptimum,10,50,0,1504,0.186222,361.947803,1,0.010
MNIST,OfflineOptimum,10,50,0,1505,0.204765,362.152567,1,0.010
MNIST,OfflineOptimum,10,50,0,1506,0.208270,362.360837,1,0.010
MNIST,OfflineOptimum,10,50,0,1507,0.249730,362.610567,1,0.010
MNIST,OfflineOptimum,10,50,0,1508,0.322041,362.932608,1,0.010
MNIST,OfflineOptimum,10,50,0,1509,0.268454,363.201062,1,0.010
MNIST,OfflineOptimum,10,50,0,1510,0.389447,363.590509,1,0.010
MNIST,OfflineOptimum,10,50,0,1511,0.269022,363.859531,1,0.010
MNIST,OfflineOptimum,10,50,0,1512,0.179709,364.039240,1,0.010
MNIST,OfflineOptimum,10,50,0,1513,0.227712,364.266952,1,0.010
MNIST,OfflineOptimum,10,50,0,1514,0.076210,364.343162,1,0.010
MNIST,OfflineOptimum,10,50,0,1515,0.189686,364.532849,1,0.010
MNIST,OfflineOptimum,10,50,0,1516,0.166244,364.699092,1,0.010
MNIST,OfflineOptimum,10,50,0,1517,0.312054,365.011146,1,0.010
MNIST,OfflineOptimum,10,50,0,1518,0.216283,365.227429,1,0.010
MNIST,OfflineOptimum,10,50,0,1519,0.145789,365.373217,1,0.010
MNIST,OfflineOptimum,10,50,0,1520,0.152658,365.525875,1,0.010
MNIST,OfflineOptimum,10,50,0,1521,0.244129,365.770004,1,0.010
MNIST,OfflineOptimum,10,50,0,1522,0.286324,366.056328,1,0.010
MNIST,OfflineOptimum,10,50,0,1523,0.224979,366.281307,1,0.010
MNIST,OfflineOptimum,10,50,0,1524,0.297630,366.578938,1,0.010
MNIST,OfflineOptimum,10,50,0,1525,0.285180,366.864118,1,0.010
MNIST,OfflineOptimum,10,50,0,1526,0.219948,367.084065,1,0.010
MNIST,OfflineOptimum,10,50,0,1527,0.123978,367.208044,1,0.010
MNIST,OfflineOptimum,10,50,0,1528,0.218681,367.426725,1,0.010
MNIST,OfflineOptimum,10,50,0,1529,0.335655,367.762379,1,0.010
MNIST,OfflineOptimum,10,50,0,1530,0.325967,368.088347,1,0.010
MNIST,OfflineOptimum,10,50,0,1531,0.300668,368.389015,1,0.010
MNIST,OfflineOptimum,10,50,0,1532,0.093641,368.482655,1,0.010
MNIST,OfflineOptimum,10,50,0,1533,0.339574,368.822229,1,0.010
MNIST,OfflineOptimum,10,50,0,1534,0.170140,368.992370,1,0.010
MNIST,OfflineOptimum,10,50,0,1535,0.141404,369.133773,1,0.010
MNIST,OfflineOptimum,10,50,0,1536,0.063474,369.197247,1,0.010
MNIST,OfflineOptimum,10,50,0,1537,0.331142,369.528389,1,0.010
MNIST,OfflineOptimum,10,50,0,1538,0.103100,369.631489,1,0.010
MNIST,OfflineOptimum,10,50,0,1539,0.334366,369.965855,1,0.010
MNIST,OfflineOptimum,10,50,0,1540,0.164956,370.130811,1,0.010
MNIST,OfflineOptimum,10,50,0,1541,0.233155,370.363966,1,0.010
MNIST,OfflineOptimum,10,50,0,1542,0.137443,370.501410,1,0.010
MNIST,OfflineOptimum,10,50,0,1543,0.193540,370.694950,1,0.010
MNIST,OfflineOptimum,10,50,0,1544,0.224105,370.919055,1,0.010
MNIST,OfflineOptimum,10,50,0,1545,0.123751,371.042806,1,0.010
MNIST,OfflineOptimum,10,50,0,1546,0.160533,371.203339,1,0.010
MNIST,OfflineOptimum,10,50,0,1547,0.318787,371.522125,1,0.010
MNIST,OfflineOptimum,10,50,0,1548,0.227669,371.749795,1,0.010
MNIST,OfflineOptimum,10,50,0,1549,0.302509,372.052303,1,0.010
MNIST,OfflineOptimum,10,50,0,1550,0.173011,372.225314,1,0.010
MNIST,OfflineOptimum,10,50,0,1551,0.297015,372.522329,1,0.010
MNIST,OfflineOptimum,10,50,0,1552,0.077420,372.599749,1,0.010
MNIST,OfflineOptimum,10,50,0,1553,0.238141,372.837890,1,0.010
MNIST,OfflineOptimum,10,50,0,1554,0.267849,373.105739,1,0.010
MNIST,OfflineOptimum,10,50,0,1555,0.270747,373.376486,1,0.010
MNIST,OfflineOptimum,10,50,0,1556,0.148931,373.525417,1,0.010
MNIST,OfflineOptimum,10,50,0,1557,0.314755,373.840172,1,0.010
MNIST,OfflineOptimum,10,50,0,1558,0.250933,374.091105,1,0.010
MNIST,OfflineOptimum,10,50,0,1559,0.185817,374.276921,1,0.010
MNIST,OfflineOptimum,10,50,0,1560,0.366606,374.643528,1,0.010
MNIST,OfflineOptimum,10,50,0,1561,0.167736,374.811264,1,0.010
MNIST,OfflineOptimum,10,50,0,1562,0.267871,375.079135,1,0.010
MNIST,OfflineOptimum,10,50,0,1563,0.206248,375.285383,1,0.010
MNIST,OfflineOptimum,10,50,0,1564,0.164197,375.449580,1,0.010
MNIST,OfflineOptimum,10,50,0,1565,0.283187,375.732766,1,0.010
MNIST,OfflineOptimum,10,50,0,1566,0.248865,375.981632,1,0.010
MNIST,OfflineOptimum,10,50,0,1567,0.179787,376.161419,1,0.010
MNIST,OfflineOptimum,10,50,0,1568,0.121964,376.283383,1,0.010
MNIST,OfflineOptimum,10,50,0,1569,0.135507,376.418890,1,0.010
MNIST,OfflineOptimum,10,50,0,1570,0.194509,376.613399,1,0.010
MNIST,OfflineOptimum,10,50,0,1571,0.217820,376.831219,1,0.010
MNIST,OfflineOptimum,10,50,0,1572,0.467211,377.298430,1,0.010
MNIST,OfflineOptimum,10,50,0,1573,0.202175,377.500605,1,0.011
MNIST,OfflineOptimum,10,50,0,1574,0.331946,377.832551,1,0.011
MNIST,OfflineOptimum,10,50,0,1575,0.421402,378.253952,1,0.011
MNIST,OfflineOptimum,10,50,0,1576,0.207738,378.461690,1,0.011
MNIST,OfflineOptimum,10,50,0,1577,0.485783,378.947473,1,0.011
MNIST,OfflineOptimum,10,50,0,1578,0.256445,379.203918,1,0.011
MNIST,OfflineOptimum,10,50,0,1579,0.185275,379.389193,1,0.011
MNIST,OfflineOptimum,10,50,0,1580,0.167038,379.556230,1,0.011
MNIST,OfflineOptimum,10,50,0,1581,0.153782,379.710012,1,0.011
MNIST,OfflineOptimum,10,50,0,1582,0.392842,380.102854,1,0.011
MNIST,OfflineOptimum,10,50,0,1583,0.377474,380.480329,1,0.011
MNIST,OfflineOptimum,10,50,0,1584,0.073534,380.553863,1,0.011
MNIST,OfflineOptimum,10,50,0,1585,0.290560,380.844423,1,0.011
