dataset,algorithm,k,d,step,instantaneous_loss,cumulative_loss,n_leaves,elapsed_s
CreditCard,FantopeOGD,10,28,155,0.194402,64.263677,1,0.042
CreditCard,FantopeOGD,10,28,156,0.177663,64.441339,1,0.042
CreditCard,FantopeOGD,10,28,157,0.343584,64.784924,1,0.043
CreditCard,FantopeOGD,10,28,158,0.244352,65.029276,1,0.043
CreditCard,FantopeOGD,10,28,159,0.229575,65.258851,1,0.043
CreditCard,FantopeOGD,10,28,160,0.478190,65.737041,1,0.044
CreditCard,FantopeOGD,10,28,161,0.225704,65.962746,1,0.044
CreditCard,FantopeOGD,10,28,162,0.389327,66.352073,1,0.044
CreditCard,FantopeOGD,10,28,163,0.151825,66.503898,1,0.045
CreditCard,FantopeOGD,10,28,164,0.486874,66.990773,1,0.045
CreditCard,FantopeOGD,10,28,165,0.123606,67.114379,1,0.045
CreditCard,FantopeOGD,10,28,166,0.125447,67.239826,1,0.046
CreditCard,FantopeOGD,10,28,167,0.151826,67.391653,1,0.046
CreditCard,FantopeOGD,10,28,168,0.312599,67.704252,1,0.046
CreditCard,FantopeOGD,10,28,169,0.127154,67.831406,1,0.047
CreditCard,FantopeOGD,10,28,170,0.278530,68.109935,1,0.047
CreditCard,FantopeOGD,10,28,171,0.320844,68.430779,1,0.047
CreditCard,FantopeOGD,10,28,172,0.223804,68.654583,1,0.047
CreditCard,FantopeOGD,10,28,173,0.085942,68.740525,1,0.048
CreditCard,FantopeOGD,10,28,174,0.355202,69.095727,1,0.048
CreditCard,FantopeOGD,10,28,175,0.136941,69.232668,1,0.048
CreditCard,FantopeOGD,10,28,176,0.171714,69.404383,1,0.049
CreditCard,FantopeOGD,10,28,177,0.179932,69.584314,1,0.049
CreditCard,FantopeOGD,10,28,178,0.210382,69.794696,1,0.049
CreditCard,FantopeOGD,10,28,179,0.328243,70.122939,1,0.049
CreditCard,FantopeOGD,10,28,180,0.157541,70.280480,1,0.050
CreditCard,FantopeOGD,10,28,181,0.281581,70.562061,1,0.050
