dataset,algorithm,k,d,step,instantaneous_loss,cumulative_loss,n_leaves,elapsed_s
SyntheticClustered,OfflineOptimum,2,5,129,0.035521,39.162729,1,0.001
SyntheticClustered,OfflineOptimum,2,5,130,0.021741,39.184470,1,0.001
SyntheticClustered,OfflineOptimum,2,5,131,0.103069,39.287539,1,0.001
SyntheticClustered,OfflineOptimum,2,5,132,0.279660,39.567199,1,0.001
SyntheticClustered,OfflineOptimum,2,5,133,0.359003,39.926202,1,0.001
SyntheticClustered,OfflineOptimum,2,5,134,0.441293,40.367495,1,0.001
SyntheticClustered,OfflineOptimum,2,5,135,0.390042,40.757538,1,0.001
SyntheticClustered,OfflineOptimum,2,5,136,0.107331,40.864869,1,0.001
SyntheticClustered,OfflineOptimum,2,5,137,0.132581,40.997450,1,0.001
SyntheticClustered,OfflineOptimum,2,5,138,0.220669,41.218119,1,0.001
SyntheticClustered,OfflineOptimum,2,5,139,0.409158,41.627277,1,0.001
SyntheticClustered,OfflineOptimum,2,5,140,0.250040,41.877317,1,0.001
SyntheticClustered,OfflineOptimum,2,5,141,0.470422,42.347739,1,0.001
SyntheticClustered,OfflineOptimum,2,5,142,0.319916,42.667655,1,0.001
SyntheticClustered,OfflineOptimum,2,5,143,0.099887,42.767542,1,0.001
SyntheticClustered,OfflineOptimum,2,5,144,0.261625,43.029167,1,0.001
SyntheticClustered,OfflineOptimum,2,5,145,0.422552,43.451719,1,0.001
SyntheticClustered,OfflineOptimum,2,5,146,0.387018,43.838737,1,0.001
SyntheticClustered,OfflineOptimum,2,5,147,0.402870,44.241607,1,0.001
SyntheticClustered,OfflineOptimum,2,5,148,0.156717,44.398324,1,0.001
SyntheticClustered,OfflineOptimum,2,5,149,0.111458,44.509782,1,0.001
SyntheticClustered,OfflineOptimum,2,5,150,0.212839,44.722620,1,0.001
SyntheticClustered,OfflineOptimum,2,5,151,0.771510,45.494131,1,0.001
SyntheticClustered,OfflineOptimum,2,5,152,0.052591,45.546722,1,0.001
SyntheticClustered,OfflineOptimum,2,5,153,0.140626,45.687348,1,0.001
SyntheticClustered,OfflineOptimum,2,5,154,0.127651,45.814999,1,0.001
SyntheticClustered,OfflineOptimum,2,5,155,0.162288,45.977287,1,0.001
SyntheticClustered,OfflineOptimum,2,5,156,0.104211,46.081498,1,0.001
SyntheticClustered,OfflineOptimum,2,5,157,0.341679,46.423177,1,0.001
SyntheticClustered,OfflineOptimum,2,5,158,0.212614,46.635791,1,0.001
SyntheticClustered,OfflineOptimum,2,5,159,0.072508,46.708299,1,0.001
SyntheticClustered,OfflineOptimum,2,5,160,0.129392,46.837690,1,0.001
SyntheticClustered,OfflineOptimum,2,5,161,0.901238,47.738928,1,0.001
SyntheticClustered,OfflineOptimum,2,5,162,0.027780,47.766709,1,0.001
SyntheticClustered,OfflineOptimum,2,5,163,0.546841,48.313549,1,0.001
SyntheticClustered,OfflineOptimum,2,5,164,0.406685,48.720235,1,0.001
SyntheticClustered,OfflineOptimum,2,5,165,0.206801,48.927036,1,0.001
SyntheticClustered,OfflineOptimum,2,5,166,0.787794,49.714830,1,0.001
SyntheticClustered,OfflineOptimum,2,5,167,0.204436,49.919267,1,0.001
SyntheticClustered,OfflineOptimum,2,5,168,0.455930,50.375197,1,0.001
SyntheticClustered,OfflineOptimum,2,5,169,0.094433,50.469631,1,0.001
SyntheticClustered,OfflineOptimum,2,5,170,0.091212,50.560843,1,0.001
SyntheticClustered,OfflineOptimum,2,5,171,0.056808,50.617651,1,0.001
SyntheticClustered,OfflineOptimum,2,5,172,0.230476,50.848127,1,0.001
SyntheticClustered,OfflineOptimum,2,5,173,0.582967,51.431094,1,0.001
SyntheticClustered,OfflineOptimum,2,5,174,0.457009,51.888102,1,0.001
SyntheticClustered,OfflineOptimum,2,5,175,0.169316,52.057418,1,0.001
SyntheticClustered,OfflineOptimum,2,5,176,0.243393,52.300811,1,0.001
SyntheticClustered,OfflineOptimum,2,5,177,0.023492,52.324303,1,0.001
SyntheticClustered,OfflineOptimum,2,5,178,0.508995,52.833297,1,0.001
