dataset,algorithm,k,d,trial,step,instantaneous_loss,cumulative_loss,n_leaves,elapsed_s
MNIST,FantopeOGD,10,50,0,2797,0.251257,777.003146,1,0.895
MNIST,FantopeOGD,10,50,0,2798,0.131919,777.135064,1,0.895
MNIST,FantopeOGD,10,50,0,2799,0.203861,777.338926,1,0.895
MNIST,FantopeOGD,10,50,0,2800,0.389737,777.728663,1,0.896
MNIST,FantopeOGD,10,50,0,2801,0.241170,777.969833,1,0.896
MNIST,FantopeOGD,10,50,0,2802,0.340153,778.309986,1,0.897
MNIST,FantopeOGD,10,50,0,2803,0.522330,778.832315,1,0.897
MNIST,FantopeOGD,10,50,0,2804,0.208361,779.040676,1,0.897
MNIST,FantopeOGD,10,50,0,2805,0.179420,779.220097,1,0.897
MNIST,FantopeOGD,10,50,0,2806,0.402931,779.623028,1,0.898
MNIST,FantopeOGD,10,50,0,2807,0.222667,779.845695,1,0.898
MNIST,FantopeOGD,10,50,0,2808,0.173396,780.019091,1,0.898
MNIST,FantopeOGD,10,50,0,2809,0.200457,780.219548,1,0.899
MNIST,FantopeOGD,10,50,0,2810,0.180377,780.399926,1,0.899
MNIST,FantopeOGD,10,50,0,2811,0.145766,780.545691,1,0.899
MNIST,FantopeOGD,10,50,0,2812,0.143179,780.688870,1,0.900
MNIST,FantopeOGD,10,50,0,2813,0.307054,780.995924,1,0.900
MNIST,FantopeOGD,10,50,0,2814,0.304102,781.300027,1,0.900
MNIST,FantopeOGD,10,50,0,2815,0.466716,781.766742,1,0.901
MNIST,FantopeOGD,10,50,0,2816,0.288619,782.055362,1,0.901
MNIST,FantopeOGD,10,50,0,2817,0.168164,782.223525,1,0.901
MNIST,FantopeOGD,10,50,0,2818,0.334789,782.558315,1,0.901
MNIST,FantopeOGD,10,50,0,2819,0.245315,782.803629,1,0.902
MNIST,FantopeOGD,10,50,0,2820,0.366464,783.170093,1,0.902
MNIST,FantopeOGD,10,50,0,2821,0.266058,783.436151,1,0.902
MNIST,FantopeOGD,10,50,0,2822,0.183397,783.619548,1,0.903
MNIST,FantopeOGD,10,50,0,2823,0.126561,783.746110,1,0.903
MNIST,FantopeOGD,10,50,0,2824,0.077055,783.823164,1,0.903
MNIST,FantopeOGD,10,50,0,2825,0.425360,784.248524,1,0.904
MNIST,FantopeOGD,10,50,0,2826,0.199523,784.448047,1,0.904
MNIST,FantopeOGD,10,50,0,2827,0.123572,784.571619,1,0.904
MNIST,FantopeOGD,10,50,0,2828,0.217971,784.789590,1,0.905
MNIST,FantopeOGD,10,50,0,2829,0.160599,784.950189,1,0.905
MNIST,FantopeOGD,10,50,0,2830,0.343906,785.294095,1,0.905
MNIST,FantopeOGD,10,50,0,2831,0.198474,785.492569,1,0.906
MNIST,FantopeOGD,10,50,0,2832,0.147757,785.640325,1,0.906
MNIST,FantopeOGD,10,50,0,2833,0.375390,786.015715,1,0.906
MNIST,FantopeOGD,10,50,0,2834,0.205681,786.221397,1,0.906
MNIST,FantopeOGD,10,50,0,2835,0.435141,786.656538,1,0.907
MNIST,FantopeOGD,10,50,0,2836,0.364641,787.021179,1,0.907
MNIST,FantopeOGD,10,50,0,2837,0.213755,787.234934,1,0.907
MNIST,FantopeOGD,10,50,0,2838,0.289410,787.524345,1,0.908
MNIST,FantopeOGD,10,50,0,2839,0.346688,787.871032,1,0.908
MNIST,FantopeOGD,10,50,0,2840,0.295430,788.166462,1,0.908
MNIST,FantopeOGD,10,50,0,2841,0.155127,788.321589,1,0.909
MNIST,FantopeOGD,10,50,0,2842,0.291083,788.612672,1,0.909
MNIST,FantopeOGD,10,50,0,2843,0.264771,788.877443,1,0.909
MNIST,FantopeOGD,10,50,0,2844,0.369051,789.246494,1,0.910
MNIST,FantopeOGD,10,50,0,2845,0.309145,789.555639,1,0.910
MNIST,FantopeOGD,10,50,0,2846,0.172073,789.727712,1,0.910
MNIST,FantopeOGD,10,50,0,2847,0.159258,789.886970,1,0.911
MNIST,FantopeOGD,10,50,0,2848,0.144516,790.031486,1,0.911
MNIST,FantopeOGD,10,50,0,2849,0.271122,790.302608,1,0.911
MNIST,FantopeOGD,10,50,0,2850,0.098492,790.401100,1,0.912
MNIST,FantopeOGD,10,50,0,2851,0.153955,790.555055,1,0.912
MNIST,FantopeOGD,10,50,0,2852,0.427745,790.982800,1,0.912
MNIST,FantopeOGD,10,50,0,2853,0.450913,791.433713,1,0.913
MNIST,FantopeOGD,10,50,0,2854,0.276655,791.710368,1,0.913
MNIST,FantopeOGD,10,50,0,2855,0.286411,791.996779,1,0.913
MNIST,FantopeOGD,10,50,0,2856,0.114940,792.111719,1,0.913
MNIST,FantopeOGD,10,50,0,2857,0.323484,792.435203,1,0.914
MNIST,FantopeOGD,10,50,0,2858,0.100034,792.535237,1,0.914
MNIST,FantopeOGD,10,50,0,2859,0.098114,792.633351,1,0.914
MNIST,FantopeOGD,10,50,0,2860,0.222574,792.855925,1,0.915
MNIST,FantopeOGD,10,50,0,2861,0.422784,793.278709,1,0.915
MNIST,FantopeOGD,10,50,0,2862,0.314164,793.592873,1,0.915
MNIST,FantopeOGD,10,50,0,2863,0.199447,793.792320,1,0.916
MNIST,FantopeOGD,10,50,0,2864,0.113785,793.906105,1,0.916
MNIST,FantopeOGD,10,50,0,2865,0.112590,794.018695,1,0.916
MNIST,FantopeOGD,10,50,0,2866,0.226226,794.244921,1,0.917
MNIST,FantopeOGD,10,50,0,2867,0.145339,794.390260,1,0.917
MNIST,FantopeOGD,10,50,0,2868,0.239091,794.629351,1,0.917
MNIST,FantopeOGD,10,50,0,2869,0.139994,794.769345,1,0.917
MNIST,FantopeOGD,10,50,0,2870,0.291234,795.060579,1,0.918
MNIST,FantopeOGD,10,50,0,2871,0.267397,795.327976,1,0.918
MNIST,FantopeOGD,10,50,0,2872,0.174357,795.502333,1,0.918
MNIST,FantopeOGD,10,50,0,2873,0.236127,795.738460,1,0.919
MNIST,FantopeOGD,10,50,0,2874,0.346826,796.085285,1,0.919
MNIST,FantopeOGD,10,50,0,2875,0.173719,796.259004,1,0.919
MNIST,FantopeOGD,10,50,0,2876,0.352496,796.611500,1,0.920
MNIST,FantopeOGD,10,50,0,2877,0.206753,796.818253,1,0.920
MNIST,FantopeOGD,10,50,0,2878,0.102698,796.920951,1,0.920
MNIST,FantopeOGD,10,50,0,2879,0.184249,797.105200,1,0.921
MNIST,FantopeOGD,10,50,0,2880,0.366396,797.471596,1,0.921
MNIST,FantopeOGD,10,50,0,2881,0.289312,797.760908,1,0.921
MNIST,FantopeOGD,10,50,0,2882,0.286564,798.047472,1,0.922
MNIST,FantopeOGD,10,50,0,2883,0.285468,798.332940,1,0.922
MNIST,FantopeOGD,10,50,0,2884,0.134016,798.466956,1,0.922
MNIST,FantopeOGD,10,50,0,2885,0.161863,798.628819,1,0.923
MNIST,FantopeOGD,10,50,0,2886,0.250340,798.879159,1,0.923
MNIST,FantopeOGD,10,50,0,2887,0.314886,799.194044,1,0.923
MNIST,FantopeOGD,10,50,0,2888,0.248285,799.442330,1,0.923
MNIST,FantopeOGD,10,50,0,2889,0.372516,799.814845,1,0.924
MNIST,FantopeOGD,10,50,0,2890,0.253367,800.068212,1,0.924
MNIST,FantopeOGD,10,50,0,2891,0.244996,800.313208,1,0.924
MNIST,FantopeOGD,10,50,0,2892,0.213927,800.527134,1,0.925
MNIST,FantopeOGD,10,50,0,2893,0.210484,800.737618,1,0.925
MNIST,FantopeOGD,10,50,0,2894,0.293151,801.030769,1,0.925
MNIST,FantopeOGD,10,50,0,2895,0.088274,801.119042,1,0.926
MNIST,FantopeOGD,10,50,0,2896,0.259147,801.378189,1,0.926
MNIST,FantopeOGD,10,50,0,2897,0.311360,801.689549,1,0.926
MNIST,FantopeOGD,10,50,0,2898,0.421477,802.111026,1,0.927
MNIST,FantopeOGD,10,50,0,2899,0.241450,802.352477,1,0.927
MNIST,FantopeOGD,10,50,0,2900,0.315016,802.667492,1,0.927
MNIST,FantopeOGD,10,50,0,2901,0.326692,802.994184,1,0.928
MNIST,FantopeOGD,10,50,0,2902,0.334372,803.328556,1,0.928
MNIST,FantopeOGD,10,50,0,2903,0.372367,803.700923,1,0.928
MNIST,FantopeOGD,10,50,0,2904,0.265355,803.966278,1,0.929
MNIST,FantopeOGD,10,50,0,2905,0.253967,804.220246,1,0.929
MNIST,FantopeOGD,10,50,0,2906,0.161555,804.381801,1,0.929
MNIST,FantopeOGD,10,50,0,2907,0.372301,804.754102,1,0.930
MNIST,FantopeOGD,10,50,0,2908,0.270382,805.024484,1,0.930
MNIST,FantopeOGD,10,50,0,2909,0.137389,805.161873,1,0.930
MNIST,FantopeOGD,10,50,0,2910,0.318271,805.480144,1,0.930
MNIST,FantopeOGD,10,50,0,2911,0.281284,805.761428,1,0.931
MNIST,FantopeOGD,10,50,0,2912,0.321928,806.083356,1,0.931
MNIST,FantopeOGD,10,50,0,2913,0.250908,806.334264,1,0.931
MNIST,FantopeOGD,10,50,0,2914,0.154539,806.488803,1,0.932
MNIST,FantopeOGD,10,50,0,2915,0.256866,806.745669,1,0.932
MNIST,FantopeOGD,10,50,0,2916,0.144003,806.889672,1,0.932
MNIST,FantopeOGD,10,50,0,2917,0.249938,807.139610,1,0.933
MNIST,FantopeOGD,10,50,0,2918,0.578048,807.717657,1,0.933
MNIST,FantopeOGD,10,50,0,2919,0.373274,808.090932,1,0.933
MNIST,FantopeOGD,10,50,0,2920,0.209999,808.300930,1,0.934
MNIST,FantopeOGD,10,50,0,2921,0.292690,808.593621,1,0.934
MNIST,FantopeOGD,10,50,0,2922,0.323966,808.917586,1,0.934
MNIST,FantopeOGD,10,50,0,2923,0.172874,809.090461,1,0.935
MNIST,FantopeOGD,10,50,0,2924,0.183909,809.274369,1,0.935
MNIST,FantopeOGD,10,50,0,2925,0.214421,809.488790,1,0.935
MNIST,FantopeOGD,10,50,0,2926,0.223381,809.712170,1,0.936
MNIST,FantopeOGD,10,50,0,2927,0.225384,809.937555,1,0.936
MNIST,FantopeOGD,10,50,0,2928,0.157256,810.094810,1,0.936
MNIST,FantopeOGD,10,50,0,2929,0.164155,810.258965,1,0.936
MNIST,FantopeOGD,10,50,0,2930,0.242043,810.501008,1,0.937
MNIST,FantopeOGD,10,50,0,2931,0.349478,810.850485,1,0.937
MNIST,FantopeOGD,10,50,0,2932,0.146404,810.996889,1,0.937
MNIST,FantopeOGD,10,50,0,2933,0.252307,811.249196,1,0.938
MNIST,FantopeOGD,10,50,0,2934,0.203205,811.452402,1,0.938
MNIST,FantopeOGD,10,50,0,2935,0.183061,811.635463,1,0.938
MNIST,FantopeOGD,10,50,0,2936,0.287976,811.923439,1,0.939
MNIST,FantopeOGD,10,50,0,2937,0.228800,812.152238,1,0.939
MNIST,FantopeOGD,10,50,0,2938,0.474356,812.626595,1,0.939
MNIST,FantopeOGD,10,50,0,2939,0.248696,812.875291,1,0.940
MNIST,FantopeOGD,10,50,0,2940,0.280873,813.156165,1,0.940
MNIST,FantopeOGD,10,50,0,2941,0.209288,813.365453,1,0.940
MNIST,FantopeOGD,10,50,0,2942,0.346873,813.712326,1,0.940
MNIST,FantopeOGD,10,50,0,2943,0.131763,813.844088,1,0.941
MNIST,FantopeOGD,10,50,0,2944,0.128510,813.972599,1,0.941
MNIST,FantopeOGD,10,50,0,2945,0.297285,814.269884,1,0.941
MNIST,FantopeOGD,10,50,0,2946,0.204705,814.474589,1,0.942
MNIST,FantopeOGD,10,50,0,2947,0.174324,814.648913,1,0.942
MNIST,FantopeOGD,10,50,0,2948,0.326860,814.975773,1,0.942
MNIST,FantopeOGD,10,50,0,2949,0.214886,815.190659,1,0.943
MNIST,FantopeOGD,10,50,0,2950,0.321398,815.512057,1,0.943
MNIST,FantopeOGD,10,50,0,2951,0.402795,815.914852,1,0.943
MNIST,FantopeOGD,10,50,0,2952,0.324893,816.239745,1,0.944
MNIST,FantopeOGD,10,50,0,2953,0.222669,816.462413,1,0.944
MNIST,FantopeOGD,10,50,0,2954,0.213296,816.675709,1,0.944
MNIST,FantopeOGD,10,50,0,2955,0.114492,816.790201,1,0.945
MNIST,FantopeOGD,10,50,0,2956,0.112401,816.902602,1,0.945
MNIST,FantopeOGD,10,50,0,2957,0.177874,817.080476,1,0.945
MNIST,FantopeOGD,10,50,0,2958,0.329689,817.410166,1,0.946
MNIST,FantopeOGD,10,50,0,2959,0.141566,817.551732,1,0.946
MNIST,FantopeOGD,10,50,0,2960,0.143412,817.695143,1,0.946
MNIST,FantopeOGD,10,50,0,2961,0.117457,817.812600,1,0.947
MNIST,FantopeOGD,10,50,0,2962,0.335281,818.147881,1,0.947
MNIST,FantopeOGD,10,50,0,2963,0.328554,818.476435,1,0.947
MNIST,FantopeOGD,10,50,0,2964,0.299083,818.775518,1,0.947
MNIST,FantopeOGD,10,50,0,2965,0.240279,819.015796,1,0.948
MNIST,FantopeOGD,10,50,0,2966,0.237108,819.252904,1,0.948
MNIST,FantopeOGD,10,50,0,2967,0.267625,819.520529,1,0.948
MNIST,FantopeOGD,10,50,0,2968,0.331744,819.852274,1,0.949
MNIST,FantopeOGD,10,50,0,2969,0.156890,820.009163,1,0.949
MNIST,FantopeOGD,10,50,0,2970,0.167817,820.176980,1,0.949
MNIST,FantopeOGD,10,50,0,2971,0.315019,820.491999,1,0.950
MNIST,FantopeOGD,10,50,0,2972,0.136667,820.628665,1,0.950
MNIST,FantopeOGD,10,50,0,2973,0.185959,820.814624,1,0.950
MNIST,FantopeOGD,10,50,0,2974,0.351807,821.166431,1,0.951
MNIST,FantopeOGD,10,50,0,2975,0.102437,821.268868,1,0.951
MNIST,FantopeOGD,10,50,0,2976,0.288039,821.556907,1,0.951
MNIST,FantopeOGD,10,50,0,2977,0.216916,821.773823,1,0.951
MNIST,FantopeOGD,10,50,0,2978,0.353228,822.127050,1,0.952
MNIST,FantopeOGD,10,50,0,2979,0.380698,822.507749,1,0.952
MNIST,FantopeOGD,10,50,0,2980,0.255033,822.762782,1,0.952
MNIST,FantopeOGD,10,50,0,2981,0.314776,823.077558,1,0.953
MNIST,FantopeOGD,10,50,0,2982,0.493636,823.571194,1,0.953
MNIST,FantopeOGD,10,50,0,2983,0.205019,823.776213,1,0.953
MNIST,FantopeOGD,10,50,0,2984,0.240956,824.017169,1,0.954
MNIST,FantopeOGD,10,50,0,2985,0.251568,824.268737,1,0.954
MNIST,FantopeOGD,10,50,0,2986,0.156130,824.424867,1,0.954
MNIST,FantopeOGD,10,50,0,2987,0.225208,824.650075,1,0.955
MNIST,FantopeOGD,10,50,0,2988,0.241523,824.891598,1,0.955
MNIST,FantopeOGD,10,50,0,2989,0.257715,825.149312,1,0.955
MNIST,FantopeOGD,10,50,0,2990,0.257341,825.406654,1,0.956
MNIST,FantopeOGD,10,50,0,2991,0.275097,825.681751,1,0.956
MNIST,FantopeOGD,10,50,0,2992,0.261389,825.943140,1,0.956
MNIST,FantopeOGD,10,50,0,2993,0.197070,826.140210,1,0.957
MNIST,FantopeOGD,10,50,0,2994,0.345128,826.485338,1,0.957
MNIST,FantopeOGD,10,50,0,2995,0.295010,826.780348,1,0.957
MNIST,FantopeOGD,10,50,0,2996,0.317660,827.098008,1,0.957
MNIST,FantopeOGD,10,50,0,2997,0.232323,827.330331,1,0.958
MNIST,FantopeOGD,10,50,0,2998,0.357425,827.687756,1,0.958
MNIST,FantopeOGD,10,50,0,2999,0.184356,827.872112,1,0.958
MNIST,FantopeOGD,10,50,0,3000,0.337263,828.209375,1,0.959
MNIST,FantopeOGD,10,50,0,3001,0.278474,828.487849,1,0.959
MNIST,FantopeOGD,10,50,0,3002,0.274203,828.762052,1,0.960
MNIST,FantopeOGD,10,50,0,3003,0.167350,828.929402,1,0.960
MNIST,FantopeOGD,10,50,0,3004,0.415635,829.345037,1,0.960
MNIST,FantopeOGD,10,50,0,3005,0.298069,829.643106,1,0.961
MNIST,FantopeOGD,10,50,0,3006,0.315826,829.958932,1,0.961
MNIST,FantopeOGD,10,50,0,3007,0.291231,830.250163,1,0.961
MNIST,FantopeOGD,10,50,0,3008,0.646855,830.897018,1,0.962
MNIST,FantopeOGD,10,50,0,3009,0.317226,831.214244,1,0.962
MNIST,FantopeOGD,10,50,0,3010,0.173924,831.388167,1,0.962
MNIST,FantopeOGD,10,50,0,3011,0.236177,831.624345,1,0.963
MNIST,FantopeOGD,10,50,0,3012,0.279276,831.903620,1,0.963
MNIST,FantopeOGD,10,50,0,3013,0.179132,832.082753,1,0.963
MNIST,FantopeOGD,10,50,0,3014,0.213607,832.296359,1,0.963
MNIST,FantopeOGD,10,50,0,3015,0.095161,832.391521,1,0.964
MNIST,FantopeOGD,10,50,0,3016,0.329922,832.721443,1,0.964
MNIST,FantopeOGD,10,50,0,3017,0.159292,832.880735,1,0.964
MNIST,FantopeOGD,10,50,0,3018,0.287245,833.167980,1,0.965
MNIST,FantopeOGD,10,50,0,3019,0.228104,833.396084,1,0.965
MNIST,FantopeOGD,10,50,0,3020,0.290886,833.686970,1,0.965
MNIST,FantopeOGD,10,50,0,3021,0.355082,834.042051,1,0.966
MNIST,FantopeOGD,10,50,0,3022,0.301440,834.343492,1,0.966
MNIST,FantopeOGD,10,50,0,3023,0.224644,834.568136,1,0.966
MNIST,FantopeOGD,10,50,0,3024,0.316306,834.884442,1,0.967
MNIST,FantopeOGD,10,50,0,3025,0.232617,835.117059,1,0.967
MNIST,FantopeOGD,10,50,0,3026,0.296019,835.413078,1,0.967
MNIST,FantopeOGD,10,50,0,3027,0.171485,835.584563,1,0.968
MNIST,FantopeOGD,10,50,0,3028,0.329050,835.913613,1,0.968
MNIST,FantopeOGD,10,50,0,3029,0.152084,836.065698,1,0.968
MNIST,FantopeOGD,10,50,0,3030,0.343890,836.409588,1,0.968
MNIST,FantopeOGD,10,50,0,3031,0.265877,836.675465,1,0.969
MNIST,FantopeOGD,10,50,0,3032,0.255042,836.930507,1,0.969
MNIST,FantopeOGD,10,50,0,3033,0.300106,837.230613,1,0.969
MNIST,FantopeOGD,10,50,0,3034,0.287634,837.518247,1,0.970
MNIST,FantopeOGD,10,50,0,3035,0.137075,837.655323,1,0.970
MNIST,FantopeOGD,10,50,0,3036,0.220371,837.875694,1,0.970
MNIST,FantopeOGD,10,50,0,3037,0.287866,838.163560,1,0.971
MNIST,FantopeOGD,10,50,0,3038,0.247768,838.411328,1,0.971
MNIST,FantopeOGD,10,50,0,3039,0.411189,838.822516,1,0.971
MNIST,FantopeOGD,10,50,0,3040,0.241585,839.064101,1,0.972
MNIST,FantopeOGD,10,50,0,3041,0.285281,839.349382,1,0.972
MNIST,FantopeOGD,10,50,0,3042,0.239597,839.588979,1,0.972
MNIST,FantopeOGD,10,50,0,3043,0.321205,839.910184,1,0.973
MNIST,FantopeOGD,10,50,0,3044,0.157742,840.067926,1,0.973
MNIST,FantopeOGD,10,50,0,3045,0.325299,840.393225,1,0.973
MNIST,FantopeOGD,10,50,0,3046,0.300357,840.693582,1,0.974
MNIST,FantopeOGD,10,50,0,3047,0.305941,840.999523,1,0.974
MNIST,FantopeOGD,10,50,0,3048,0.310265,841.309789,1,0.974
MNIST,FantopeOGD,10,50,0,3049,0.245665,841.555454,1,0.975
MNIST,FantopeOGD,10,50,0,3050,0.385069,841.940523,1,0.975
MNIST,FantopeOGD,10,50,0,3051,0.272770,842.213293,1,0.975
MNIST,FantopeOGD,10,50,0,3052,0.132267,842.345560,1,0.976
MNIST,FantopeOGD,10,50,0,3053,0.182606,842.528167,1,0.976
MNIST,FantopeOGD,10,50,0,3054,0.222188,842.750355,1,0.976
MNIST,FantopeOGD,10,50,0,3055,0.235795,842.986150,1,0.977
MNIST,FantopeOGD,10,50,0,3056,0.236502,843.222653,1,0.977
MNIST,FantopeOGD,10,50,0,3057,0.369850,843.592503,1,0.977
MNIST,FantopeOGD,10,50,0,3058,0.130087,843.722590,1,0.977
MNIST,FantopeOGD,10,50,0,3059,0.355428,844.078018,1,0.978
MNIST,FantopeOGD,10,50,0,3060,0.268463,844.346480,1,0.978
MNIST,FantopeOGD,10,50,0,3061,0.312440,844.658921,1,0.978
MNIST,FantopeOGD,10,50,0,3062,0.222945,844.881866,1,0.979
MNIST,FantopeOGD,10,50,0,3063,0.296995,845.178861,1,0.979
MNIST,FantopeOGD,10,50,0,3064,0.326607,845.505468,1,0.979
MNIST,FantopeOGD,10,50,0,3065,0.240474,845.745942,1,0.980
MNIST,FantopeOGD,10,50,0,3066,0.215502,845.961444,1,0.980
MNIST,FantopeOGD,10,50,0,3067,0.288474,846.249918,1,0.980
MNIST,FantopeOGD,10,50,0,3068,0.211106,846.461024,1,0.980
MNIST,FantopeOGD,10,50,0,3069,0.259569,846.720593,1,0.981
MNIST,FantopeOGD,10,50,0,3070,0.299729,847.020322,1,0.981
MNIST,FantopeOGD,10,50,0,3071,0.129287,847.149609,1,0.981
MNIST,FantopeOGD,10,50,0,3072,0.276792,847.426401,1,0.982
MNIST,FantopeOGD,10,50,0,3073,0.307101,847.733502,1,0.982
MNIST,FantopeOGD,10,50,0,3074,0.163729,847.897231,1,0.982
MNIST,FantopeOGD,10,50,0,3075,0.209065,848.106296,1,0.983
MNIST,FantopeOGD,10,50,0,3076,0.162207,848.268503,1,0.983
MNIST,FantopeOGD,10,50,0,3077,0.232396,848.500899,1,0.983
MNIST,FantopeOGD,10,50,0,3078,0.299238,848.800137,1,0.984
MNIST,FantopeOGD,10,50,0,3079,0.211837,849.011974,1,0.984
MNIST,FantopeOGD,10,50,0,3080,0.368197,849.380171,1,0.984
MNIST,FantopeOGD,10,50,0,3081,0.234109,849.614280,1,0.985
MNIST,FantopeOGD,10,50,0,3082,0.094346,849.708626,1,0.985
MNIST,FantopeOGD,10,50,0,3083,0.217294,849.925920,1,0.986
MNIST,FantopeOGD,10,50,0,3084,0.266774,850.192693,1,0.986
MNIST,FantopeOGD,10,50,0,3085,0.139238,850.331932,1,0.986
MNIST,FantopeOGD,10,50,0,3086,0.358648,850.690580,1,0.987
MNIST,FantopeOGD,10,50,0,3087,0.065996,850.756576,1,0.987
MNIST,FantopeOGD,10,50,0,3088,0.177498,850.934074,1,0.987
MNIST,FantopeOGD,10,50,0,3089,0.218165,851.152239,1,0.988
MNIST,FantopeOGD,10,50,0,3090,0.218479,851.370718,1,0.988
MNIST,FantopeOGD,10,50,0,3091,0.339135,851.709853,1,0.988
MNIST,FantopeOGD,10,50,0,3092,0.140748,851.850601,1,0.989
MNIST,FantopeOGD,10,50,0,3093,0.330926,852.181527,1,0.989
MNIST,FantopeOGD,10,50,0,3094,0.292352,852.473879,1,0.989
MNIST,FantopeOGD,10,50,0,3095,0.240310,852.714189,1,0.990
MNIST,FantopeOGD,10,50,0,3096,0.321938,853.036127,1,0.990
MNIST,FantopeOGD,10,50,0,3097,0.364174,853.400301,1,0.990
MNIST,FantopeOGD,10,50,0,3098,0.265799,853.666100,1,0.991
MNIST,FantopeOGD,10,50,0,3099,0.167275,853.833375,1,0.991
MNIST,FantopeOGD,10,50,0,3100,0.173446,854.006821,1,0.991
MNIST,FantopeOGD,10,50,0,3101,0.163298,854.170118,1,0.992
MNIST,FantopeOGD,10,50,0,3102,0.258230,854.428348,1,0.992
MNIST,FantopeOGD,10,50,0,3103,0.209619,854.637967,1,0.992
MNIST,FantopeOGD,10,50,0,3104,0.194274,854.832241,1,0.993
MNIST,FantopeOGD,10,50,0,3105,0.281242,855.113483,1,0.993
MNIST,FantopeOGD,10,50,0,3106,0.202627,855.316109,1,0.993
MNIST,FantopeOGD,10,50,0,3107,0.301160,855.617269,1,0.993
MNIST,FantopeOGD,10,50,0,3108,0.226497,855.843766,1,0.994
MNIST,FantopeOGD,10,50,0,3109,0.377414,856.221181,1,0.994
MNIST,FantopeOGD,10,50,0,3110,0.249016,856.470196,1,0.994
MNIST,FantopeOGD,10,50,0,3111,0.384653,856.854849,1,0.995
MNIST,FantopeOGD,10,50,0,3112,0.292456,857.147305,1,0.995
MNIST,FantopeOGD,10,50,0,3113,0.471608,857.618913,1,0.995
MNIST,FantopeOGD,10,50,0,3114,0.326103,857.945016,1,0.996
MNIST,FantopeOGD,10,50,0,3115,0.140038,858.085053,1,0.996
MNIST,FantopeOGD,10,50,0,3116,0.351530,858.436584,1,0.996
MNIST,FantopeOGD,10,50,0,3117,0.308310,858.744894,1,0.997
MNIST,FantopeOGD,10,50,0,3118,0.241249,858.986143,1,0.997
MNIST,FantopeOGD,10,50,0,3119,0.307187,859.293330,1,0.997
MNIST,FantopeOGD,10,50,0,3120,0.176316,859.469646,1,0.997
MNIST,FantopeOGD,10,50,0,3121,0.183809,859.653455,1,0.998
MNIST,FantopeOGD,10,50,0,3122,0.290788,859.944244,1,0.998
MNIST,FantopeOGD,10,50,0,3123,0.181027,860.125271,1,0.998
MNIST,FantopeOGD,10,50,0,3124,0.215696,860.340966,1,0.999
MNIST,FantopeOGD,10,50,0,3125,0.224927,860.565894,1,0.999
MNIST,FantopeOGD,10,50,0,3126,0.232962,860.798856,1,0.999
MNIST,FantopeOGD,10,50,0,3127,0.182634,860.981490,1,1.000
MNIST,FantopeOGD,10,50,0,3128,0.115554,861.097044,1,1.000
MNIST,FantopeOGD,10,50,0,3129,0.259549,861.356594,1,1.000
MNIST,FantopeOGD,10,50,0,3130,0.221995,861.578589,1,1.001
MNIST,FantopeOGD,10,50,0,3131,0.334708,861.913297,1,1.001
MNIST,FantopeOGD,10,50,0,3132,0.476134,862.389430,1,1.001
MNIST,FantopeOGD,10,50,0,3133,0.395206,862.784637,1,1.002
MNIST,FantopeOGD,10,50,0,3134,0.139070,862.923707,1,1.002
MNIST,FantopeOGD,10,50,0,3135,0.217095,863.140802,1,1.002
MNIST,FantopeOGD,10,50,0,3136,0.219401,863.360203,1,1.003
MNIST,FantopeOGD,10,50,0,3137,0.307004,863.667207,1,1.003
MNIST,FantopeOGD,10,50,0,3138,0.136439,863.803646,1,1.003
MNIST,FantopeOGD,10,50,0,3139,0.259093,864.062739,1,1.003
MNIST,FantopeOGD,10,50,0,3140,0.233457,864.296196,1,1.004
MNIST,FantopeOGD,10,50,0,3141,0.296265,864.592461,1,1.004
MNIST,FantopeOGD,10,50,0,3142,0.319473,864.911934,1,1.004
MNIST,FantopeOGD,10,50,0,3143,0.161628,865.073562,1,1.005
MNIST,FantopeOGD,10,50,0,3144,0.136881,865.210443,1,1.005
MNIST,FantopeOGD,10,50,0,3145,0.321467,865.531911,1,1.005
MNIST,FantopeOGD,10,50,0,3146,0.260540,865.792450,1,1.006
MNIST,FantopeOGD,10,50,0,3147,0.253797,866.046247,1,1.006
MNIST,FantopeOGD,10,50,0,3148,0.288261,866.334508,1,1.006
MNIST,FantopeOGD,10,50,0,3149,0.106063,866.440572,1,1.006
MNIST,FantopeOGD,10,50,0,3150,0.157491,866.598063,1,1.007
MNIST,FantopeOGD,10,50,0,3151,0.334646,866.932709,1,1.007
MNIST,FantopeOGD,10,50,0,3152,0.242854,867.175564,1,1.008
MNIST,FantopeOGD,10,50,0,3153,0.202143,867.377706,1,1.008
MNIST,FantopeOGD,10,50,0,3154,0.412831,867.790537,1,1.008
MNIST,FantopeOGD,10,50,0,3155,0.208876,867.999413,1,1.008
MNIST,FantopeOGD,10,50,0,3156,0.134607,868.134020,1,1.009
MNIST,FantopeOGD,10,50,0,3157,0.169196,868.303216,1,1.009
MNIST,FantopeOGD,10,50,0,3158,0.332757,868.635973,1,1.009
MNIST,FantopeOGD,10,50,0,3159,0.345356,868.981328,1,1.010
MNIST,FantopeOGD,10,50,0,3160,0.254103,869.235432,1,1.010
MNIST,FantopeOGD,10,50,0,3161,0.213413,869.448845,1,1.010
MNIST,FantopeOGD,10,50,0,3162,0.265143,869.713987,1,1.011
MNIST,FantopeOGD,10,50,0,3163,0.307584,870.021571,1,1.011
